timestamps,open,high,low,close,volume
2024-11-14,368.63,369.74,362.08,365.93,31727
2024-11-15,364.07,369.97,363.03,366.68,15382
2024-11-18,374.96,374.96,370.66,371.56,23259
2024-11-19,369.98,369.98,368.0,368.08,16062
2024-11-20,370.41,371.03,369.64,370.03,29775
2024-11-21,372.43,373.17,364.99,371.22,17114
2024-11-22,372.81,376.73,369.89,371.77,23451
2024-11-25,363.85,363.85,362.1,362.32,38443
2024-11-26,368.82,369.43,363.43,367.75,12276
2024-11-27,354.58,364.72,347.61,356.69,14412
2024-11-28,350.68,352.78,339.93,346.39,26337
2024-11-29,342.77,344.72,336.48,340.05,15524
2024-12-02,349.63,349.63,347.17,347.99,7862
2024-12-03,364.79,367.49,359.76,362.81,23109
2024-12-04,360.75,363.11,359.69,361.98,23978
2024-12-05,357.95,358.63,354.81,357.19,18278
2024-12-06,351.54,355.02,351.09,352.26,29301
2024-12-09,348.95,357.48,344.32,348.99,30896
2024-12-10,353.47,355.78,346.57,351.26,16226
2024-12-11,350.72,359.8,348.86,353.46,12824
2024-12-12,356.95,359.0,352.91,355.56,27350
2024-12-13,356.59,357.41,353.43,355.94,15315
2024-12-16,361.22,361.91,357.85,360.9,34701
2024-12-17,364.4,369.27,364.4,367.46,8909
2024-12-18,377.57,379.74,373.71,376.48,16767
2024-12-19,378.36,384.98,374.52,378.64,17944
2024-12-20,390.49,390.49,389.08,389.13,45998
2024-12-23,386.95,389.49,380.63,385.27,16209
2024-12-24,392.55,396.4,389.59,392.69,6724
2024-12-25,383.29,383.29,380.51,381.24,19220
2024-12-26,378.58,378.58,376.44,376.76,13720
2024-12-27,376.35,382.78,372.49,378.15,38150
2024-12-30,379.45,379.45,377.41,377.98,67171
2024-12-31,384.21,385.14,384.21,385.04,13788
2025-01-01,375.25,379.28,373.98,375.31,25740
2025-01-02,373.62,373.62,369.56,371.58,22687
2025-01-03,368.88,372.97,368.88,370.62,26440
2025-01-06,382.76,382.76,380.87,381.43,24016
2025-01-07,383.97,383.97,377.83,378.86,16041
2025-01-08,376.27,380.5,373.96,375.97,25702
2025-01-09,374.85,378.31,370.48,375.81,32040
2025-01-10,359.79,366.14,357.26,361.8,9959
2025-01-13,360.92,363.45,360.75,362.29,34379
2025-01-14,361.93,361.93,356.13,357.64,44922
2025-01-15,350.77,353.21,348.69,351.43,10397
2025-01-16,349.3,352.72,347.11,350.05,4694
2025-01-17,349.85,356.06,346.39,350.52,19652
2025-01-20,350.55,350.56,348.43,349.65,8891
2025-01-21,354.36,355.66,354.36,355.18,25531
2025-01-22,362.27,363.55,358.93,361.95,19607
2025-01-23,360.0,362.51,359.42,361.01,5045
2025-01-24,363.92,368.24,359.28,365.42,31951
2025-01-27,373.73,377.46,363.57,371.2,12871
2025-01-28,383.89,383.89,381.66,382.59,23128
2025-01-29,375.88,376.54,374.49,375.98,24415
2025-01-30,381.43,381.48,378.62,379.89,15036
2025-01-31,391.05,391.05,389.33,389.35,23322
2025-02-03,388.6,395.19,388.5,390.13,16234
2025-02-04,367.82,372.9,367.82,372.67,30609
2025-02-05,382.91,383.05,380.37,381.33,18212
2025-02-06,382.19,390.36,373.28,380.95,6762
2025-02-07,377.82,387.46,366.56,377.18,51439
2025-02-10,369.1,374.3,365.52,370.75,36844
2025-02-11,369.94,372.78,368.86,370.73,8860
2025-02-12,371.55,375.1,369.8,371.32,20026
2025-02-13,368.23,368.52,366.77,367.66,11882
2025-02-14,364.01,367.71,362.58,364.52,21724
2025-02-17,359.02,361.64,359.02,361.23,4416
2025-02-18,360.29,360.29,357.44,358.03,11250
2025-02-19,358.28,361.46,357.84,358.95,14230
2025-02-20,373.41,373.83,371.94,373.24,33885
2025-02-21,357.44,361.56,354.1,357.55,16962
2025-02-24,358.72,359.57,357.1,358.25,16508
2025-02-25,357.23,357.26,354.81,356.31,15927
2025-02-26,346.34,352.21,342.52,348.13,16914
2025-02-27,340.69,341.34,337.51,339.51,37580
2025-02-28,331.6,339.56,327.61,331.06,8512
2025-03-03,323.53,324.84,323.46,324.03,23544
2025-03-04,328.13,328.58,327.49,328.09,30968
2025-03-05,322.58,322.75,320.51,321.39,35706
2025-03-06,321.28,323.27,319.57,321.25,13514
2025-03-07,319.15,324.91,315.92,320.78,29362
2025-03-10,315.79,316.55,315.79,316.52,23376
2025-03-11,320.88,322.68,320.53,321.32,25258
2025-03-12,314.51,316.14,311.8,314.07,59209
2025-03-13,311.06,312.9,305.95,310.08,52075
2025-03-14,314.78,315.53,314.23,314.8,23893
2025-03-17,318.44,321.21,318.44,320.69,15965
2025-03-18,316.67,317.86,312.0,314.87,14273
2025-03-19,316.62,316.62,316.17,316.31,14952
2025-03-20,324.47,324.68,323.99,324.27,7676
2025-03-21,332.49,332.75,331.48,332.36,11006
2025-03-24,327.13,332.62,322.65,327.51,12788
2025-03-25,332.67,335.55,328.16,332.14,14133
2025-03-26,332.24,344.14,322.52,333.66,26955
2025-03-27,340.6,347.35,334.85,340.85,19616
2025-03-28,340.6,348.54,337.54,341.88,29925
2025-03-31,345.59,348.01,344.98,346.49,25497
2025-04-01,346.61,346.61,344.82,345.25,8589
2025-04-02,328.63,335.93,318.79,329.27,42201
2025-04-03,327.33,332.47,327.12,330.03,12556
2025-04-04,338.41,338.41,337.55,337.95,6675
2025-04-07,334.06,337.64,331.29,335.57,8750
2025-04-08,340.24,343.71,340.24,343.36,12230
2025-04-09,341.21,346.34,339.2,341.83,20377
2025-04-10,340.4,346.0,339.07,341.83,16111
2025-04-11,337.0,340.27,337.0,339.6,28827
2025-04-14,340.7,349.46,336.82,342.56,35836
2025-04-15,342.1,342.1,339.93,340.48,15220
2025-04-16,336.21,336.21,334.78,335.16,14326
2025-04-17,333.77,336.29,329.67,332.77,24274
2025-04-18,336.12,337.23,333.52,334.73,22443
2025-04-21,331.76,340.32,328.27,333.6,13673
2025-04-22,335.94,338.73,330.38,335.98,30691
2025-04-23,340.21,341.59,339.86,340.76,13470
2025-04-24,328.36,337.53,328.36,334.27,21098
2025-04-25,344.5,344.5,341.69,341.91,32113
2025-04-28,338.93,343.47,334.05,339.77,44433
2025-04-29,336.17,336.17,333.2,334.82,18166
2025-04-30,326.38,332.58,326.36,328.05,26802
2025-05-01,320.31,324.95,318.04,320.05,21607
2025-05-02,320.99,321.37,319.11,319.95,12043
2025-05-05,322.3,322.3,319.63,320.12,20854
2025-05-06,327.11,327.11,323.3,323.86,25135
2025-05-07,312.39,315.57,311.47,314.51,41569
2025-05-08,306.91,308.76,304.96,306.95,18637
2025-05-09,315.26,317.5,312.36,314.83,12898
2025-05-12,312.1,312.1,311.3,311.52,13451
2025-05-13,320.58,322.07,319.86,321.22,17138
2025-05-14,315.19,316.47,311.88,314.7,41751
2025-05-15,318.85,319.66,318.3,318.79,19609
2025-05-16,316.88,319.72,315.26,317.36,41207
2025-05-19,314.8,317.67,314.11,315.53,41096
2025-05-20,316.91,320.4,316.91,319.14,7414
2025-05-21,303.76,310.34,303.76,306.32,28094
2025-05-22,310.01,310.01,309.5,309.63,22988
2025-05-23,300.22,300.41,297.4,299.08,10166
2025-05-26,297.17,297.17,295.29,296.12,54828
2025-05-27,297.17,298.06,294.12,296.53,10968
2025-05-28,292.61,292.61,290.12,290.82,28632
2025-05-29,286.34,286.34,285.85,286.04,22686
2025-05-30,279.53,283.55,278.42,280.94,28230
2025-06-02,280.06,281.1,274.52,277.62,16602
2025-06-03,278.79,281.35,275.96,279.29,32981
2025-06-04,286.15,292.96,286.15,292.85,15541
2025-06-05,289.27,290.88,289.27,290.3,19605
2025-06-06,297.33,297.33,293.79,295.17,23784
2025-06-09,300.4,302.9,297.13,299.84,38915
2025-06-10,298.34,299.57,297.55,298.91,12902
2025-06-11,298.01,298.61,298.01,298.25,25375
2025-06-12,297.68,298.87,295.19,297.35,13074
2025-06-13,304.25,307.16,291.38,301.77,7814
2025-06-16,301.37,306.1,292.31,297.78,27912
2025-06-17,289.42,290.9,288.72,289.76,17774
2025-06-18,287.19,288.4,282.16,284.23,27091
2025-06-19,286.17,286.17,282.5,283.88,31003
2025-06-20,280.3,284.41,280.3,282.94,29671
2025-06-23,290.12,290.86,289.48,290.16,27562
2025-06-24,292.57,293.89,292.57,293.4,38047
2025-06-25,294.57,300.18,286.87,294.67,13197
2025-06-26,294.75,296.74,293.91,295.1,32824
2025-06-27,285.35,286.65,282.76,285.44,20093
2025-06-30,290.91,290.91,289.66,289.81,22130
2025-07-01,276.64,277.63,274.29,276.08,18380
2025-07-02,278.14,279.12,277.07,278.01,16299
2025-07-03,277.35,279.56,277.35,278.48,22538
2025-07-04,282.97,284.59,280.91,282.29,43249
2025-07-07,280.71,284.19,277.3,281.15,31362
2025-07-08,286.71,292.46,284.83,289.01,68051
2025-07-09,287.32,292.14,286.85,288.75,7719
2025-07-10,281.89,285.79,279.48,283.66,5736
2025-07-11,290.05,290.24,286.45,288.67,38453
2025-07-14,301.22,301.22,298.71,299.3,15844
2025-07-15,298.12,302.0,298.12,300.3,21028
2025-07-16,300.43,304.61,300.43,302.09,18371
2025-07-17,299.77,302.84,299.77,301.5,114464
2025-07-18,306.72,307.25,306.72,307.05,36528
2025-07-21,299.78,299.84,299.03,299.52,17955
2025-07-22,289.47,292.78,286.97,290.74,8510
2025-07-23,293.69,297.24,288.32,292.53,11826
2025-07-24,295.99,296.07,293.19,294.31,36895
2025-07-25,290.4,294.57,290.23,291.65,6196
2025-07-28,292.85,293.77,292.85,293.75,8413
2025-07-29,289.21,294.18,289.21,291.36,16090
2025-07-30,293.58,295.53,292.21,293.88,14510
2025-07-31,297.73,298.22,293.52,296.11,16714
2025-08-01,287.0,287.0,284.59,285.02,15736
2025-08-04,278.67,279.5,269.91,277.12,18365
2025-08-05,278.49,278.49,277.27,277.85,12938
2025-08-06,274.98,274.98,272.12,272.43,24508
2025-08-07,274.24,278.69,272.36,275.44,31550
2025-08-08,283.01,283.36,279.16,281.1,31163
2025-08-11,284.4,287.63,284.4,286.27,10487
2025-08-12,285.71,288.42,282.46,286.07,43887
2025-08-13,281.83,283.77,280.54,282.34,24092
2025-08-14,274.91,279.94,272.11,275.16,21438
2025-08-15,274.23,277.7,272.71,275.8,38703
2025-08-18,272.93,275.24,271.96,273.16,22303
2025-08-19,279.47,281.85,278.75,280.45,15763
2025-08-20,278.86,281.52,277.99,278.91,14074
2025-08-21,280.42,280.42,277.83,278.17,22880
2025-08-22,276.91,281.31,275.84,278.5,11932
2025-08-25,282.48,283.83,279.49,282.01,15100
2025-08-26,290.44,292.72,290.44,292.01,12650
2025-08-27,295.5,295.54,295.5,295.53,5290
2025-08-28,294.41,295.17,293.95,294.64,16897
2025-08-29,292.96,292.96,290.0,291.09,25413
2025-09-01,288.89,290.44,288.12,289.16,9644
2025-09-02,299.17,299.43,293.89,297.0,12810
2025-09-03,286.86,288.64,284.64,287.65,37649
2025-09-04,288.82,294.48,284.12,287.92,23725
2025-09-05,276.61,280.08,276.46,278.22,12940
2025-09-08,283.02,283.42,275.51,280.34,10187
2025-09-09,278.69,278.69,277.52,278.06,26934
2025-09-10,272.82,273.23,272.82,273.11,13312
2025-09-11,278.46,281.99,278.31,279.98,19003
2025-09-12,285.93,285.93,282.94,284.16,28057
2025-09-15,292.83,298.36,289.27,293.3,25436
2025-09-16,299.24,305.04,292.65,298.45,36423
2025-09-17,300.03,307.15,297.69,299.95,9577
2025-09-18,307.78,308.51,301.07,304.95,27282
2025-09-19,308.99,313.78,307.84,311.07,21785
2025-09-22,310.16,310.16,307.9,308.32,17474
2025-09-23,305.05,311.31,305.05,309.06,28513
2025-09-24,313.33,313.33,309.6,311.29,22757
2025-09-25,313.73,319.11,302.91,312.62,22363
2025-09-26,307.89,307.89,307.38,307.54,19915
2025-09-29,320.41,320.8,318.48,319.87,12163
2025-09-30,317.52,322.8,315.56,319.46,29452
2025-10-01,322.44,326.85,321.19,323.35,51165
2025-10-02,321.74,326.96,312.48,320.62,12819
2025-10-03,312.27,320.56,312.27,315.7,29217
2025-10-06,309.39,312.76,309.28,311.07,16949
2025-10-07,307.97,312.45,305.28,310.4,13913
2025-10-08,320.39,332.14,310.12,323.33,59234
2025-10-09,318.57,320.11,315.56,318.39,24731
2025-10-10,322.32,327.97,316.55,322.77,21611
2025-10-13,315.76,323.05,315.0,317.83,34496
2025-10-14,312.88,317.44,312.88,315.2,23078
2025-10-15,319.48,319.48,317.11,317.95,14221
2025-10-16,327.56,328.87,327.56,328.64,48632
2025-10-17,329.31,329.47,322.61,326.52,8919
2025-10-20,327.31,327.7,323.35,325.64,12242
2025-10-21,327.28,328.85,324.95,326.63,24752
2025-10-22,329.2,329.2,324.29,325.57,28495
2025-10-23,322.58,324.17,322.58,323.93,22525
2025-10-24,331.34,331.79,330.36,331.2,22036
2025-10-27,331.79,333.98,331.79,333.66,35850
2025-10-28,328.72,330.86,327.46,328.87,20320
2025-10-29,325.34,325.34,323.73,324.26,22672
2025-10-30,327.42,335.22,321.81,329.73,15884
2025-10-31,337.82,342.92,334.5,337.67,34002
2025-11-03,343.47,346.51,338.57,341.91,5880
2025-11-04,343.12,352.81,334.24,342.44,14653
2025-11-05,339.63,342.14,338.71,339.63,83812
2025-11-06,326.42,329.84,325.78,327.31,21827
2025-11-07,321.51,325.62,316.98,322.06,26731
2025-11-10,315.14,315.54,314.18,315.01,20879
2025-11-11,313.75,320.36,313.75,315.76,9362
2025-11-12,316.83,316.83,313.56,315.6,15807
2025-11-13,319.93,320.21,319.33,319.73,76009
2025-11-14,309.08,309.08,307.02,307.05,11489
2025-11-17,306.48,314.56,304.29,309.24,33127
2025-11-18,313.84,316.67,311.55,312.92,15609
2025-11-19,324.99,331.2,316.98,323.95,26714
2025-11-20,323.12,325.59,321.95,323.57,8808
2025-11-21,320.19,320.61,318.83,319.52,30795
2025-11-24,327.14,329.26,327.12,328.0,21973
2025-11-25,332.0,332.15,332.0,332.12,19691
2025-11-26,330.42,335.9,326.44,330.11,16398
2025-11-27,327.79,329.0,325.97,327.88,15478
2025-11-28,335.76,339.02,332.35,335.68,14179
2025-12-01,335.21,338.51,332.12,335.77,24897
2025-12-02,335.82,340.68,335.82,338.64,12915
2025-12-03,340.36,342.37,339.1,341.19,28446
2025-12-04,340.27,346.56,340.27,343.93,15557
2025-12-05,339.79,342.05,335.97,339.55,15630
2025-12-08,344.81,346.65,342.74,345.05,30546
2025-12-09,351.29,352.92,348.21,350.88,28904
2025-12-10,358.71,358.71,348.62,354.7,13134
2025-12-11,347.93,354.13,347.93,350.99,7398
2025-12-12,351.29,355.79,349.68,352.65,16988
2025-12-15,353.36,355.65,352.19,353.7,19982
2025-12-16,357.27,361.14,357.27,359.59,33688
2025-12-17,358.33,358.33,355.64,356.16,30168
2025-12-18,341.45,341.75,339.55,340.61,29157
2025-12-19,357.21,358.81,355.72,356.68,19520
2025-12-22,354.21,363.2,343.94,354.43,33510
2025-12-23,363.59,364.14,363.42,363.77,28615
2025-12-24,358.08,358.27,349.89,355.31,16933
2025-12-25,330.81,334.29,330.81,333.22,8214
2025-12-26,328.89,332.28,328.89,330.66,15464
2025-12-29,326.98,329.43,326.98,328.9,10006
2025-12-30,324.29,334.35,320.45,326.2,21682
2025-12-31,341.04,346.74,332.45,340.4,6313
2026-01-01,343.16,349.01,335.6,342.15,20368
2026-01-02,338.97,342.9,337.3,340.27,34073
2026-01-05,335.96,341.53,334.93,338.21,27028
2026-01-06,336.58,337.31,336.33,336.76,19514
2026-01-07,330.03,331.78,328.88,330.04,26401
2026-01-08,327.75,327.75,323.37,325.48,26182
2026-01-09,326.28,326.42,324.87,326.02,29766
2026-01-12,320.69,333.84,320.24,325.31,19534
2026-01-13,324.75,327.92,322.73,325.02,18065
2026-01-14,325.67,327.21,325.67,326.52,19372
2026-01-15,328.84,334.34,322.95,327.71,16062
2026-01-16,330.36,330.68,325.93,328.83,32714
2026-01-19,330.54,330.54,329.5,329.6,15328
2026-01-20,338.06,339.68,336.0,338.02,28060
2026-01-21,336.55,341.06,329.15,335.29,14123
2026-01-22,340.6,343.31,337.83,340.88,14205
2026-01-23,342.5,346.69,338.95,342.56,25337
2026-01-26,340.07,341.37,337.41,339.38,31100
2026-01-27,342.47,347.87,334.85,342.14,14034
2026-01-28,338.38,340.25,338.38,339.47,32785
2026-01-29,329.91,331.22,325.26,328.55,17033
2026-01-30,325.5,328.79,325.24,326.88,17751
2026-02-02,326.72,329.92,326.11,327.94,17443
2026-02-03,330.63,334.39,328.2,330.52,23341
2026-02-04,329.11,330.54,328.74,329.83,38232
2026-02-05,342.45,342.45,339.54,341.27,33356
2026-02-06,337.56,341.35,332.73,336.93,22039
2026-02-09,330.02,333.18,325.77,328.11,79731
2026-02-10,333.22,338.53,327.47,334.78,17602
2026-02-11,330.02,332.63,326.94,329.34,23883
2026-02-12,326.72,328.79,319.27,324.0,13704
2026-02-13,321.8,324.71,318.77,322.08,16636
2026-02-16,322.9,325.75,322.9,325.41,26260
2026-02-17,320.31,322.02,319.08,320.78,22700
2026-02-18,330.99,331.36,327.04,329.74,22825
2026-02-19,331.05,331.66,325.82,328.08,18401
2026-02-20,332.96,337.42,330.99,334.06,33766
2026-02-23,318.45,323.14,317.98,319.58,4799
2026-02-24,319.76,320.54,318.34,319.36,13528
2026-02-25,312.38,312.38,310.88,311.05,29567
2026-02-26,316.92,321.42,315.12,317.08,16091
2026-02-27,321.23,322.45,319.52,321.09,13030
2026-03-02,319.95,324.42,318.55,322.07,7824
2026-03-03,309.19,312.22,304.68,309.36,38621
2026-03-04,313.0,313.0,312.0,312.1,14807
2026-03-05,313.32,316.72,311.85,314.26,14772
2026-03-06,318.75,318.75,316.55,317.06,23271
2026-03-09,324.33,332.5,321.77,325.19,20029
2026-03-10,325.8,327.35,322.53,324.7,14601
2026-03-11,332.48,336.38,332.39,333.53,26917
2026-03-12,318.8,324.71,308.51,316.97,17486
2026-03-13,307.74,309.33,307.74,308.92,25528
2026-03-16,315.35,315.63,311.3,313.94,17222
2026-03-17,312.59,320.36,306.04,313.01,11121
2026-03-18,316.63,316.63,311.72,311.92,19209
2026-03-19,314.03,317.83,310.48,312.94,19006
2026-03-20,310.54,313.79,310.54,312.61,24051
2026-03-23,310.15,310.15,307.1,307.87,12476
2026-03-24,312.34,314.27,310.17,312.36,35659
2026-03-25,312.71,312.71,309.01,310.87,34519
2026-03-26,303.96,308.88,300.62,304.72,9419
2026-03-27,293.97,294.9,293.91,294.47,14812
2026-03-30,305.49,316.06,295.78,305.88,34321
2026-03-31,306.83,306.98,305.24,306.35,14056
2026-04-01,310.91,310.91,305.79,308.57,19918
2026-04-02,302.96,304.39,300.69,302.43,17159
2026-04-03,301.94,304.9,301.62,302.97,18234
2026-04-06,294.13,297.72,290.93,294.38,6541
2026-04-07,291.18,291.18,289.53,289.65,16918
2026-04-08,284.92,285.53,284.92,285.51,19353
2026-04-09,286.03,286.28,285.46,285.98,15013
2026-04-10,291.1,291.1,289.03,289.77,41288
2026-04-13,288.62,289.14,283.25,286.27,12668
2026-04-14,280.0,281.73,279.58,281.07,19190
2026-04-15,284.5,284.5,280.33,282.08,28045
2026-04-16,285.63,285.63,284.89,285.33,14245
2026-04-17,283.94,285.03,281.18,283.49,13134
2026-04-20,288.74,288.74,285.03,287.11,22231
2026-04-21,285.23,290.83,283.56,286.17,36991
2026-04-22,290.81,293.47,290.81,292.21,18872
2026-04-23,298.1,298.1,292.73,294.9,26701
2026-04-24,290.52,293.07,290.52,292.89,29985
2026-04-27,287.72,287.72,286.51,287.14,25701
2026-04-28,287.83,295.19,282.1,287.81,26795
2026-04-29,293.2,294.28,290.69,292.41,15180
2026-04-30,300.92,303.6,297.03,300.72,63705
2026-05-01,303.52,308.52,299.65,303.61,15066
2026-05-04,305.62,309.08,305.11,307.37,21184
2026-05-05,312.66,317.6,305.99,311.39,13886
2026-05-06,320.7,323.68,318.91,320.44,31100
2026-05-07,332.7,332.7,329.42,331.38,11947
2026-05-08,327.82,331.26,324.82,328.7,32172
2026-05-11,328.0,333.0,323.27,327.81,34439
2026-05-12,333.36,344.55,328.85,335.41,17874
2026-05-13,342.29,342.41,339.01,341.49,15492
2026-05-14,349.58,351.45,345.02,347.82,19387
2026-05-15,343.52,346.89,343.32,344.76,28131
2026-05-18,336.78,338.02,336.41,337.2,41607
2026-05-19,338.28,342.11,338.28,341.33,10658
2026-05-20,344.82,345.72,344.35,344.79,14738
2026-05-21,351.67,353.17,351.67,352.52,22758
2026-05-22,360.54,360.54,358.69,358.79,9844
2026-05-25,360.3,361.38,359.53,360.29,29251
2026-05-26,362.85,364.82,359.01,362.18,28704
2026-05-27,349.65,354.12,348.77,351.22,7006
2026-05-28,358.97,358.97,353.38,356.93,22662
2026-05-29,343.96,346.52,340.81,344.58,16847
2026-06-01,343.69,346.77,343.69,345.21,37327
2026-06-02,349.74,349.74,347.45,348.01,26245
2026-06-03,344.11,344.11,339.64,339.93,14179
2026-06-04,335.8,336.22,333.48,334.79,25512
2026-06-05,332.13,333.04,331.25,332.09,14771
2026-06-08,331.45,335.35,324.04,330.44,23576
2026-06-09,351.78,351.78,347.93,348.69,55226
2026-06-10,358.98,358.98,356.1,357.95,14580
2026-06-11,367.35,369.04,363.7,366.66,32373
2026-06-12,360.56,363.26,360.2,361.71,32807
2026-06-15,355.73,361.86,355.68,358.06,16507
2026-06-16,366.62,367.47,366.62,367.25,18589
2026-06-17,357.91,366.38,345.71,357.38,16603
2026-06-18,365.68,372.57,364.25,367.04,54350
2026-06-19,369.23,374.83,367.88,370.83,18388
2026-06-22,374.92,377.71,374.92,376.24,17361
2026-06-23,375.44,377.97,375.44,377.33,20345
2026-06-24,373.23,375.35,371.54,373.56,18630
2026-06-25,380.31,380.31,376.85,377.29,12267
2026-06-26,370.03,370.36,370.03,370.3,17242
2026-06-29,379.48,380.88,377.0,379.01,67114
2026-06-30,371.93,376.22,369.4,372.78,19523
2026-07-01,376.72,387.46,373.93,378.12,19086
2026-07-02,378.11,378.11,375.24,375.92,23555
2026-07-03,371.23,374.9,369.32,371.61,37527
2026-07-06,372.13,375.48,366.02,370.44,11790
2026-07-07,379.46,379.46,375.53,377.16,8702
2026-07-08,370.41,372.89,366.31,369.32,20535
2026-07-09,372.3,372.48,367.99,370.63,18821
2026-07-10,372.64,375.2,372.64,374.48,25956
2026-07-13,370.9,379.58,368.45,373.93,19948
2026-07-14,387.98,388.77,387.32,388.29,27035
2026-07-15,391.92,396.3,391.92,396.2,25335
2026-07-16,399.58,400.1,398.19,399.47,17946
2026-07-17,391.87,392.65,387.77,390.0,17555
2026-07-20,401.91,412.99,383.37,399.59,33736
2026-07-21,404.75,406.75,402.0,404.24,21668
2026-07-22,407.2,407.2,405.98,406.57,31659
2026-07-23,405.31,405.85,404.57,405.25,28142
2026-07-24,407.3,408.73,407.11,407.62,33113
2026-07-27,407.59,407.59,404.54,404.65,71037
2026-07-28,414.81,422.41,401.14,410.94,16473
2026-07-29,406.57,407.47,390.23,400.5,35695
2026-07-30,399.41,409.13,389.18,399.22,14713
2026-07-31,405.92,413.67,399.17,405.6,22877
2026-08-03,397.21,402.24,391.38,395.21,18373
2026-08-04,397.14,407.92,385.73,396.77,11287
2026-08-05,383.65,383.65,381.29,381.75,23325
2026-08-06,377.98,377.98,374.69,375.9,30791
2026-08-07,375.17,379.18,370.13,372.79,18886
2026-08-10,367.65,373.11,364.37,366.88,34772
2026-08-11,370.32,372.9,370.32,371.62,44615
2026-08-12,370.43,375.59,363.65,368.6,23884
2026-08-13,371.49,372.88,371.12,371.76,12565
2026-08-14,371.26,374.86,365.29,371.58,21441
2026-08-17,363.23,370.1,358.37,362.75,12609
2026-08-18,368.46,369.9,368.33,369.06,20666
2026-08-19,361.96,366.41,357.37,362.45,16361
2026-08-20,368.65,369.15,368.65,369.08,24626
2026-08-21,362.42,367.5,353.66,361.0,9460
