timestamps,open,high,low,close,volume
2024-11-22,329.69,332.16,326.41,328.8,18135
2024-11-25,330.81,336.88,324.69,329.61,33213
2024-11-26,336.69,336.69,333.55,334.17,39834
2024-11-27,333.4,338.39,333.38,336.09,8567
2024-11-28,331.73,334.91,331.73,334.11,21880
2024-11-29,329.47,332.37,327.27,329.04,21308
2024-12-02,332.31,335.31,328.45,331.52,31389
2024-12-03,335.1,335.1,333.05,333.84,44696
2024-12-04,330.83,335.85,330.13,332.99,41942
2024-12-05,328.6,329.51,328.19,328.98,24349
2024-12-06,335.69,337.51,335.69,337.15,23848
2024-12-09,331.49,334.92,328.74,331.53,18526
2024-12-10,332.41,338.1,325.31,331.96,31949
2024-12-11,329.54,332.11,328.28,330.14,35704
2024-12-12,329.45,329.54,329.07,329.32,32316
2024-12-13,324.48,326.33,323.75,325.43,7593
2024-12-16,338.3,342.6,337.55,340.25,12313
2024-12-17,353.23,353.23,351.5,352.27,32893
2024-12-18,348.45,348.45,347.01,347.17,12818
2024-12-19,343.51,344.07,343.45,343.79,12837
2024-12-20,339.39,340.72,337.25,339.35,13609
2024-12-23,332.87,335.57,332.13,333.67,37003
2024-12-24,339.42,347.66,336.56,340.66,13286
2024-12-25,348.33,348.33,344.83,346.33,35903
2024-12-26,343.61,345.68,336.91,342.64,11630
2024-12-27,352.45,354.41,340.32,348.63,22842
2024-12-30,350.88,352.13,346.92,349.61,11133
2024-12-31,350.07,355.08,340.86,347.0,9890
2025-01-01,342.54,344.53,342.09,343.25,7448
2025-01-02,347.11,348.63,346.86,347.65,21803
2025-01-03,351.97,357.53,348.22,352.38,14230
2025-01-06,353.57,360.81,350.88,354.56,14361
2025-01-07,358.52,358.52,353.55,355.48,16151
2025-01-08,348.25,351.8,345.58,348.44,21825
2025-01-09,339.66,347.34,339.66,343.25,20068
2025-01-10,349.28,353.41,343.09,348.4,43773
2025-01-13,349.12,349.12,347.18,347.32,14601
2025-01-14,339.98,339.98,336.45,336.73,32314
2025-01-15,337.08,342.21,328.94,337.37,12536
2025-01-16,330.67,331.13,328.88,330.14,7779
2025-01-17,325.37,328.9,320.69,325.55,9927
2025-01-20,331.71,335.73,326.59,329.52,11576
2025-01-21,329.43,331.92,328.89,330.03,10878
2025-01-22,339.9,343.15,332.37,339.83,30553
2025-01-23,347.04,348.51,347.04,348.42,22920
2025-01-24,346.16,350.84,343.36,346.76,14827
2025-01-27,334.87,341.22,330.64,336.78,29025
2025-01-28,324.34,324.34,321.08,323.14,15733
2025-01-29,328.95,332.37,328.2,330.59,23080
2025-01-30,339.88,341.28,339.59,340.46,61311
2025-01-31,338.32,341.87,338.32,341.57,19176
2025-02-03,327.12,333.28,324.39,329.02,36657
2025-02-04,330.54,334.14,325.88,330.35,31780
2025-02-05,323.56,325.97,323.56,325.24,11308
2025-02-06,335.9,336.31,335.85,336.14,24958
2025-02-07,343.44,347.71,333.45,342.83,35391
2025-02-10,337.01,337.01,335.44,336.15,17706
2025-02-11,333.68,348.25,329.86,337.71,12533
2025-02-12,330.26,330.26,328.05,328.49,31309
2025-02-13,313.69,318.61,310.73,315.65,18903
2025-02-14,310.64,315.98,307.08,312.51,14904
2025-02-17,323.99,324.68,321.91,323.33,21960
2025-02-18,326.39,331.32,324.35,327.69,33876
2025-02-19,333.5,337.2,329.77,333.03,15463
2025-02-20,333.17,335.93,333.17,335.53,18711
2025-02-21,333.29,337.91,329.26,333.68,18246
2025-02-24,340.95,340.95,337.44,338.03,23765
2025-02-25,352.21,352.21,350.04,350.79,13782
2025-02-26,348.8,352.08,346.88,349.18,30460
2025-02-27,351.38,357.57,348.02,350.86,11082
2025-02-28,350.4,356.7,343.48,349.81,14586
2025-03-03,342.01,343.09,338.75,340.73,35163
2025-03-04,334.05,338.19,331.04,332.94,20250
2025-03-05,328.63,328.63,324.88,326.05,49181
2025-03-06,330.25,332.25,326.91,329.83,16877
2025-03-07,338.3,338.95,335.23,337.37,13341
2025-03-10,332.92,335.02,331.32,332.9,21153
2025-03-11,333.32,337.5,328.89,332.33,36686
2025-03-12,330.27,333.61,325.83,330.31,7973
2025-03-13,334.26,334.62,329.3,331.99,21342
2025-03-14,336.15,340.56,335.25,337.32,10944
2025-03-17,343.42,345.63,340.78,343.73,47578
2025-03-18,344.7,344.96,343.9,344.46,44123
2025-03-19,337.66,338.1,334.59,336.82,17485
2025-03-20,337.41,337.6,333.94,335.14,12622
2025-03-21,345.2,347.59,344.17,345.99,10104
2025-03-24,346.1,346.1,342.83,342.85,22652
2025-03-25,338.38,340.64,336.22,339.28,55901
2025-03-26,346.98,349.28,343.23,345.37,33416
2025-03-27,349.32,349.32,346.4,347.08,27359
2025-03-28,335.03,338.78,334.47,337.17,52006
2025-03-31,336.74,340.71,333.94,336.29,45563
2025-04-01,332.41,336.24,331.41,333.8,24057
2025-04-02,321.71,324.15,317.94,321.05,20904
2025-04-03,312.06,319.49,309.54,313.55,12416
2025-04-04,321.66,324.86,317.29,320.71,20514
2025-04-07,323.51,329.89,323.51,325.58,4115
2025-04-08,331.25,333.02,324.15,328.39,38754
2025-04-09,327.21,332.92,323.86,327.87,11784
2025-04-10,328.13,328.9,327.88,328.22,12978
2025-04-11,335.69,343.82,326.84,337.18,23322
2025-04-14,337.55,338.76,330.61,335.66,29250
2025-04-15,343.35,347.53,341.13,343.7,19242
2025-04-16,339.43,339.51,336.18,338.0,21159
2025-04-17,353.26,353.26,346.86,349.52,14157
2025-04-18,351.76,355.43,351.76,354.74,46941
2025-04-21,347.84,348.49,345.01,347.1,12412
2025-04-22,354.8,356.05,352.06,353.2,11127
2025-04-23,349.65,352.04,348.52,350.26,19523
2025-04-24,353.7,354.53,353.11,353.53,11097
2025-04-25,365.32,365.32,360.7,361.38,12673
2025-04-28,370.92,376.7,366.14,370.95,13830
2025-04-29,382.94,382.94,380.95,381.16,10307
2025-04-30,386.67,392.95,382.37,386.72,22623
2025-05-01,387.11,390.73,384.38,387.93,9680
2025-05-02,396.03,401.25,396.03,398.4,23597
2025-05-05,397.15,399.82,393.99,395.76,25012
2025-05-06,398.36,398.36,397.15,397.35,29430
2025-05-07,396.84,398.17,392.63,395.99,37655
2025-05-08,392.83,398.62,392.83,396.95,56855
2025-05-09,399.58,403.83,394.94,399.6,20596
2025-05-12,388.81,389.65,388.56,389.08,23813
2025-05-13,382.07,384.79,379.94,381.75,12819
2025-05-14,379.24,380.88,379.24,380.45,10535
2025-05-15,377.65,379.53,374.73,377.12,7720
2025-05-16,386.05,386.05,384.75,384.86,9670
2025-05-19,377.57,381.01,377.57,380.01,14008
2025-05-20,379.15,385.85,370.86,378.37,14347
2025-05-21,376.99,377.63,372.06,376.12,24654
2025-05-22,364.64,366.69,362.12,364.14,19247
2025-05-23,359.45,365.04,359.45,362.64,25855
2025-05-26,356.38,361.01,356.38,359.58,20440
2025-05-27,361.87,363.7,361.87,362.68,14018
2025-05-28,372.06,372.06,364.97,366.75,20194
2025-05-29,362.61,363.58,362.61,363.53,19862
2025-05-30,360.64,365.45,360.64,363.59,56182
2025-06-02,376.3,378.71,368.7,374.98,36701
2025-06-03,370.61,378.23,367.63,373.16,7335
2025-06-04,374.28,376.52,370.97,373.77,7621
2025-06-05,374.63,379.38,374.63,377.85,62642
2025-06-06,374.24,375.3,373.95,374.53,15986
2025-06-09,373.1,373.1,368.87,371.02,11568
2025-06-10,374.74,377.1,374.11,375.89,13017
2025-06-11,380.73,382.78,377.76,380.12,13976
2025-06-12,371.49,373.88,371.49,373.75,6827
2025-06-13,364.51,369.12,364.51,365.82,12802
2025-06-16,373.93,373.93,372.04,372.71,9243
2025-06-17,366.07,368.15,365.43,367.42,14258
2025-06-18,366.53,375.86,361.6,368.12,27720
2025-06-19,370.85,376.56,367.58,371.24,14752
2025-06-20,380.55,380.55,378.66,379.52,21215
2025-06-23,388.35,390.15,388.35,389.92,43113
2025-06-24,389.8,394.84,389.8,392.99,24293
2025-06-25,389.06,394.74,386.64,389.6,46599
2025-06-26,396.38,399.48,391.24,395.94,30006
2025-06-27,401.78,403.03,396.04,400.07,8290
2025-06-30,407.83,407.83,407.14,407.58,22901
2025-07-01,392.97,392.97,392.88,392.91,27833
2025-07-02,377.63,377.63,375.18,375.92,25432
2025-07-03,370.58,374.74,370.58,372.62,14013
2025-07-04,360.6,364.93,353.26,361.1,39571
2025-07-07,356.28,356.68,355.6,356.12,27570
2025-07-08,353.18,353.89,352.76,353.45,25457
2025-07-09,343.39,346.98,341.83,345.57,18269
2025-07-10,347.43,351.26,339.4,346.18,21893
2025-07-11,342.41,348.22,339.06,343.2,22590
2025-07-14,342.53,344.82,342.53,344.71,21909
2025-07-15,342.84,343.2,340.79,342.25,10198
2025-07-16,344.57,344.66,342.03,343.62,11110
2025-07-17,344.95,345.2,337.62,342.14,16155
2025-07-18,341.04,347.29,336.6,341.59,8517
2025-07-21,341.74,344.07,339.39,342.78,30198
2025-07-22,355.38,355.38,350.32,352.95,11137
2025-07-23,338.69,338.69,333.44,335.17,17603
2025-07-24,347.14,352.52,339.6,346.88,11034
2025-07-25,347.01,350.7,342.77,347.31,9573
2025-07-28,341.51,342.54,341.51,342.18,26447
2025-07-29,343.88,348.14,341.27,343.7,12210
2025-07-30,356.28,359.86,353.03,355.91,15368
2025-07-31,361.01,363.75,360.66,362.4,17077
2025-08-01,372.58,373.89,371.57,372.94,16032
2025-08-04,381.09,385.11,377.53,381.26,33688
2025-08-05,383.31,385.61,382.68,384.21,16802
2025-08-06,386.12,391.14,380.87,387.99,19797
2025-08-07,393.5,393.5,391.51,391.92,14577
2025-08-08,393.25,400.19,393.25,395.87,6956
2025-08-11,400.12,400.12,397.64,397.66,4313
2025-08-12,398.66,399.12,395.96,397.27,39358
2025-08-13,398.03,401.25,398.03,400.03,43110
2025-08-14,407.09,407.09,401.38,403.97,14470
2025-08-15,397.33,407.97,383.57,396.37,20585
2025-08-18,404.62,404.66,404.12,404.27,18906
2025-08-19,398.51,401.06,398.49,399.71,26158
2025-08-20,401.35,401.72,398.91,400.47,31922
2025-08-21,399.22,399.22,387.93,393.81,26958
2025-08-22,391.24,394.35,389.31,391.08,57382
2025-08-25,396.62,403.03,392.12,397.47,10432
2025-08-26,396.86,400.84,395.48,398.02,24572
2025-08-27,402.66,409.75,392.79,402.98,17139
2025-08-28,405.79,405.79,398.92,402.92,9683
2025-08-29,397.51,397.57,391.24,394.96,12608
2025-09-01,374.62,384.86,373.24,377.14,21363
2025-09-02,375.74,377.49,375.74,377.27,18405
2025-09-03,383.14,385.57,377.68,380.77,22910
2025-09-04,382.66,383.73,380.29,382.37,13773
2025-09-05,376.4,377.15,369.93,373.96,41191
2025-09-08,376.03,383.26,370.28,375.08,19530
2025-09-09,368.51,373.93,368.19,370.04,24965
2025-09-10,370.18,373.32,368.42,370.47,17012
2025-09-11,373.02,381.89,366.81,372.59,8245
2025-09-12,368.86,372.53,360.55,368.64,21127
2025-09-15,378.45,378.45,374.48,374.64,39795
2025-09-16,367.75,368.45,365.96,367.59,46583
2025-09-17,367.34,368.65,366.96,367.51,20560
2025-09-18,367.23,371.79,367.23,370.95,21380
2025-09-19,373.87,373.95,373.42,373.77,14241
2025-09-22,375.94,375.94,374.23,374.47,19814
2025-09-23,395.9,407.48,383.27,395.39,11914
2025-09-24,400.25,407.28,391.03,401.55,26406
2025-09-25,409.25,409.25,406.64,407.25,19654
2025-09-26,417.14,429.92,408.29,417.82,13857
2025-09-29,415.84,416.79,412.79,414.87,31737
2025-09-30,417.95,417.95,408.07,413.85,29591
2025-10-01,411.07,423.35,400.02,412.66,29410
2025-10-02,413.25,418.29,405.84,413.34,9277
2025-10-03,415.7,422.01,411.28,417.85,13776
2025-10-06,414.11,417.28,410.06,413.39,26537
2025-10-07,407.75,407.75,405.25,405.62,32738
2025-10-08,408.68,410.3,397.08,404.8,22167
2025-10-09,408.26,408.47,407.55,408.03,13086
2025-10-10,399.91,399.91,396.67,397.75,17744
2025-10-13,397.56,402.85,396.01,399.1,14187
2025-10-14,389.76,396.11,388.55,392.19,39028
2025-10-15,384.02,386.41,382.1,384.2,46775
2025-10-16,384.08,391.0,381.77,386.06,22873
2025-10-17,378.61,378.61,376.28,376.35,23151
2025-10-20,378.0,380.73,376.47,379.1,12494
2025-10-21,372.14,377.16,372.12,374.77,16283
2025-10-22,370.49,371.96,370.49,371.14,30559
2025-10-23,375.86,375.86,373.36,374.39,23904
2025-10-24,373.04,375.0,370.16,373.2,18490
2025-10-27,369.41,371.6,367.15,369.61,32000
2025-10-28,379.31,381.1,373.02,378.17,22652
2025-10-29,361.15,364.67,357.43,361.5,15011
2025-10-30,358.29,358.42,356.26,357.16,32843
2025-10-31,362.39,369.62,362.18,365.88,18159
2025-11-03,371.08,371.08,366.01,367.51,42855
2025-11-04,376.08,378.68,372.44,375.94,13544
2025-11-05,373.84,376.44,373.84,375.66,13256
2025-11-06,380.56,380.56,375.73,376.67,22438
2025-11-07,389.6,390.7,384.86,387.76,13229
2025-11-10,380.23,383.11,379.97,381.16,24230
2025-11-11,381.43,381.43,379.29,380.69,26088
2025-11-12,371.58,382.91,370.5,374.49,21360
2025-11-13,378.6,390.17,378.6,383.29,20286
2025-11-14,392.54,405.24,384.97,395.05,6615
2025-11-17,386.79,392.34,385.83,390.04,11958
2025-11-18,383.34,391.33,378.12,386.07,55913
2025-11-19,382.03,385.68,379.46,382.24,11916
2025-11-20,376.73,379.01,376.73,378.4,30040
2025-11-21,382.09,389.01,377.84,384.51,26081
2025-11-24,382.08,383.37,382.08,383.13,17277
2025-11-25,397.56,397.56,395.07,396.29,38536
2025-11-26,387.87,395.54,385.62,392.06,18657
2025-11-27,401.74,404.16,396.97,400.15,14897
2025-11-28,397.07,397.07,395.45,395.64,18660
2025-12-01,396.16,396.16,391.15,392.21,25037
2025-12-02,392.64,392.64,388.08,389.73,17021
2025-12-03,384.66,389.88,375.25,385.77,16463
2025-12-04,385.11,390.14,385.11,387.85,37561
2025-12-05,386.58,391.61,386.58,388.4,9576
2025-12-08,381.34,385.62,376.23,381.71,32071
2025-12-09,382.89,389.67,382.89,387.49,32602
2025-12-10,383.79,386.33,381.13,383.69,23354
2025-12-11,391.88,399.53,385.06,392.51,12318
2025-12-12,396.17,400.19,396.17,398.36,9022
2025-12-15,406.3,413.25,398.29,407.64,14040
2025-12-16,409.79,413.9,407.3,410.49,27875
2025-12-17,403.54,406.35,401.01,402.91,29223
2025-12-18,409.14,409.14,406.19,407.36,16235
2025-12-19,408.9,409.22,407.48,408.54,81917
2025-12-22,405.48,413.07,401.63,406.44,18310
2025-12-23,408.2,410.23,404.39,408.0,6488
2025-12-24,407.91,410.28,405.32,407.54,17112
2025-12-25,397.26,402.11,392.32,397.47,20964
2025-12-26,391.21,396.28,383.05,389.44,19709
2025-12-29,384.92,390.16,379.67,384.15,17191
2025-12-30,373.06,375.85,370.57,372.87,12027
2025-12-31,366.46,368.73,364.98,366.99,10929
2026-01-01,371.96,375.86,371.72,373.43,21928
2026-01-02,365.44,367.79,362.03,365.29,15172
2026-01-05,374.66,381.64,373.49,376.22,27551
2026-01-06,369.88,369.88,363.66,365.76,9441
2026-01-07,374.03,374.8,366.8,371.17,62622
2026-01-08,363.76,370.13,357.71,364.67,20683
2026-01-09,372.84,374.22,370.6,372.9,43015
2026-01-12,386.63,389.65,386.14,388.51,19483
2026-01-13,391.35,391.35,387.64,388.99,12119
2026-01-14,391.89,392.86,391.5,392.33,26826
2026-01-15,395.41,400.43,390.97,395.77,20363
2026-01-16,410.62,413.8,404.41,409.44,13272
2026-01-19,420.09,425.54,420.09,422.95,9970
2026-01-20,421.14,423.26,418.72,420.9,17348
2026-01-21,425.12,430.44,421.94,425.58,16065
2026-01-22,429.12,432.23,426.36,428.91,13444
2026-01-23,423.13,427.58,421.77,425.58,18109
2026-01-26,428.57,431.66,423.61,427.49,24771
2026-01-27,425.5,430.04,415.92,423.67,16429
2026-01-28,424.6,426.49,416.3,421.27,23433
2026-01-29,426.38,433.97,424.67,429.58,21465
2026-01-30,418.66,430.68,418.08,423.2,24714
2026-02-02,411.83,411.83,403.25,409.65,26095
2026-02-03,414.0,414.0,409.76,410.58,26130
2026-02-04,411.25,418.12,406.27,411.54,26337
2026-02-05,396.26,413.51,391.19,401.16,15621
2026-02-06,385.36,388.35,385.36,387.37,26622
2026-02-09,391.83,394.52,391.76,393.73,24450
2026-02-10,397.14,397.14,395.35,395.97,30206
2026-02-11,399.5,399.5,397.51,398.36,28409
2026-02-12,404.92,404.92,404.04,404.37,19794
2026-02-13,402.74,405.6,402.03,404.25,21718
2026-02-16,401.63,402.27,392.66,399.3,26292
2026-02-17,399.54,405.21,399.54,402.67,41798
2026-02-18,409.63,415.33,408.96,412.22,33465
2026-02-19,414.46,416.33,412.72,414.57,22325
2026-02-20,405.59,405.59,402.07,402.68,30386
2026-02-23,389.71,394.25,388.71,390.39,20569
2026-02-24,391.02,396.56,386.97,392.01,24212
2026-02-25,403.65,404.67,399.17,401.65,16915
2026-02-26,397.89,401.97,392.97,397.8,8334
2026-02-27,387.86,390.19,387.67,388.72,17707
2026-03-02,384.84,387.84,384.84,387.0,25575
2026-03-03,377.45,386.31,376.99,382.44,39884
2026-03-04,383.48,384.62,382.27,383.32,19183
2026-03-05,383.29,383.29,381.15,382.02,24194
2026-03-06,377.17,381.8,372.24,376.61,9281
2026-03-09,375.55,376.42,374.13,374.88,14282
2026-03-10,369.59,376.51,368.31,371.79,17191
2026-03-11,367.23,369.25,361.23,366.4,34377
2026-03-12,361.82,363.14,361.25,362.35,24669
2026-03-13,358.06,362.38,355.47,358.66,65121
2026-03-16,342.0,345.1,339.88,341.9,11740
2026-03-17,346.72,346.72,342.24,344.48,31110
2026-03-18,357.83,358.73,352.28,355.35,18824
2026-03-19,358.89,358.89,351.67,355.79,14690
2026-03-20,347.05,350.54,343.09,346.87,13162
2026-03-23,341.5,341.78,341.5,341.74,28124
2026-03-24,344.19,348.71,341.54,343.21,29317
2026-03-25,333.62,333.62,332.68,333.05,22719
2026-03-26,326.57,328.23,321.98,324.11,30757
2026-03-27,328.12,330.93,323.36,326.19,10651
2026-03-30,325.83,328.01,324.5,326.56,23354
2026-03-31,327.72,334.42,322.86,331.43,36784
2026-04-01,326.17,331.2,324.54,327.44,21376
2026-04-02,329.66,335.1,325.75,330.54,10001
2026-04-03,337.97,338.38,335.97,337.62,39944
2026-04-06,338.78,340.74,333.27,336.78,27265
2026-04-07,335.96,339.87,328.74,334.7,16569
2026-04-08,338.13,338.13,335.97,336.38,8805
2026-04-09,327.05,331.72,327.05,329.4,21048
2026-04-10,341.76,343.78,338.42,340.21,18492
2026-04-13,342.98,342.98,338.55,339.8,16777
2026-04-14,334.44,334.44,331.57,331.7,70023
2026-04-15,334.79,336.41,331.27,334.64,13065
2026-04-16,330.21,333.29,328.48,330.62,29754
2026-04-17,334.2,334.2,332.18,333.38,10845
2026-04-20,344.34,345.33,344.34,344.85,7779
2026-04-21,344.93,348.24,344.93,347.86,12555
2026-04-22,354.2,356.19,354.2,355.47,17428
2026-04-23,358.76,362.44,357.5,359.38,23514
2026-04-24,357.9,364.6,352.65,358.06,10739
2026-04-27,355.85,360.13,349.49,355.0,17779
2026-04-28,351.82,354.42,350.02,352.31,26047
2026-04-29,350.05,354.79,349.5,351.35,26549
2026-04-30,351.62,360.87,339.63,350.35,47889
2026-05-01,361.07,361.79,357.62,360.26,7195
2026-05-04,363.18,365.99,359.95,363.45,9660
2026-05-05,368.11,368.76,368.11,368.56,11671
2026-05-06,382.13,388.49,378.76,384.3,21294
2026-05-07,394.96,397.45,390.42,393.97,31285
2026-05-08,402.58,402.58,397.46,399.36,22397
2026-05-11,397.29,402.88,394.84,398.64,12025
2026-05-12,404.05,408.05,396.49,402.21,26855
2026-05-13,394.9,396.67,389.46,393.31,30078
2026-05-14,399.97,402.44,398.13,400.49,33821
2026-05-15,396.04,397.65,393.6,395.59,32394
2026-05-18,381.96,389.42,381.96,385.38,36915
2026-05-19,384.59,385.46,381.71,384.28,18512
2026-05-20,387.59,394.38,381.91,386.74,6124
2026-05-21,374.54,381.69,368.36,378.05,9412
2026-05-22,392.51,394.89,383.89,391.74,10915
2026-05-25,399.92,405.52,396.29,399.44,23567
2026-05-26,416.02,419.28,408.76,414.27,6381
2026-05-27,393.07,400.1,393.07,398.97,35471
2026-05-28,400.31,400.31,396.89,398.49,17284
2026-05-29,400.4,405.28,399.66,402.33,16314
2026-06-01,401.06,410.05,388.07,400.31,17823
2026-06-02,390.64,394.57,388.55,390.15,16816
2026-06-03,393.49,401.45,391.8,396.34,31607
2026-06-04,397.16,403.3,386.77,395.43,23465
2026-06-05,388.15,393.32,388.15,392.24,57310
2026-06-08,406.23,407.34,405.48,406.55,31962
2026-06-09,417.02,417.02,413.91,414.36,24418
2026-06-10,417.99,421.2,416.04,418.09,16820
2026-06-11,422.59,425.99,422.59,425.46,8242
2026-06-12,420.28,424.32,420.28,424.32,85333
2026-06-15,418.64,422.01,415.74,419.45,19665
2026-06-16,414.12,416.15,413.55,414.65,64295
2026-06-17,419.74,420.38,419.71,419.9,28556
2026-06-18,421.11,423.77,420.75,422.17,17294
2026-06-19,419.46,425.25,415.13,420.31,9590
2026-06-22,410.1,413.99,403.73,409.26,20103
2026-06-23,413.09,419.26,412.8,414.88,32513
2026-06-24,403.34,405.66,402.44,403.83,9136
2026-06-25,385.02,391.17,378.64,386.65,31334
2026-06-26,376.5,376.5,374.03,375.03,17815
2026-06-29,378.41,391.15,375.01,382.42,21256
2026-06-30,387.24,387.24,386.24,386.3,19321
2026-07-01,384.99,387.61,384.99,386.94,27257
2026-07-02,391.71,396.66,390.86,393.01,28955
2026-07-03,392.33,394.94,391.81,393.04,27760
2026-07-06,379.65,380.87,378.29,379.56,19134
2026-07-07,385.65,393.22,383.32,388.04,7090
2026-07-08,410.22,410.22,407.38,408.12,15424
2026-07-09,397.22,397.74,393.81,396.46,17638
2026-07-10,400.19,401.62,395.98,398.52,44282
2026-07-13,387.76,387.76,384.4,385.58,37180
2026-07-14,389.19,393.7,387.53,390.56,19915
2026-07-15,385.22,391.97,379.14,384.61,25950
2026-07-16,387.71,392.44,387.71,390.35,14241
2026-07-17,400.45,406.21,399.94,402.89,12291
2026-07-20,397.68,403.32,397.68,401.05,37327
2026-07-21,397.23,402.73,392.44,397.06,19492
2026-07-22,400.55,401.23,400.55,400.94,6935
2026-07-23,398.22,402.55,395.42,398.75,28867
2026-07-24,400.72,409.26,396.24,401.43,18506
2026-07-27,397.49,405.53,393.6,399.62,26898
2026-07-28,393.45,395.14,392.13,393.88,33893
2026-07-29,385.84,389.37,385.84,387.9,13569
2026-07-30,388.83,390.55,386.18,388.16,20702
2026-07-31,389.22,392.18,385.02,388.75,23550
2026-08-03,395.33,397.72,390.04,393.43,32009
2026-08-04,391.84,391.94,389.23,390.6,22848
2026-08-05,390.51,394.44,388.62,391.16,28455
2026-08-06,388.97,397.44,384.63,390.47,10276
2026-08-07,402.61,402.61,401.41,401.63,15004
2026-08-10,408.33,408.33,404.02,405.51,12515
2026-08-11,398.54,399.03,394.76,396.26,14696
2026-08-12,394.95,395.06,387.42,392.6,26660
2026-08-13,383.88,389.08,383.88,386.29,52687
2026-08-14,395.7,395.7,386.69,390.13,24501
2026-08-17,394.55,403.24,383.46,394.22,16463
2026-08-18,402.13,402.13,399.59,399.62,16995
2026-08-19,402.84,408.95,394.28,401.74,21523
2026-08-20,410.86,410.86,406.59,407.65,14151
2026-08-21,401.5,412.41,394.0,403.7,12460
