timestamps,open,high,low,close,volume
2025-03-17,465.32,468.32,461.75,465.75,47578
2025-03-18,467.06,467.41,465.97,466.73,44123
2025-03-19,457.52,458.11,453.35,456.39,17485
2025-03-20,457.17,457.44,452.48,454.1,12622
2025-03-21,467.73,470.97,466.34,468.8,10104
2025-03-24,468.95,468.95,464.52,464.55,22652
2025-03-25,458.49,461.55,455.57,459.72,55901
2025-03-26,470.15,473.26,465.07,467.96,33416
2025-03-27,473.31,473.31,469.36,470.28,27359
2025-03-28,453.96,459.04,453.19,456.86,52006
2025-03-31,456.27,461.65,452.48,455.67,45563
2025-04-01,450.4,455.6,449.04,452.29,24057
2025-04-02,435.91,439.21,430.8,435.01,20904
2025-04-03,422.83,432.9,419.42,424.85,12416
2025-04-04,435.84,440.17,429.92,434.55,20514
2025-04-07,438.35,446.99,438.35,441.15,4115
2025-04-08,448.83,451.23,439.21,444.95,38754
2025-04-09,443.36,451.09,438.82,444.25,11784
2025-04-10,444.61,445.65,444.27,444.72,12978
2025-04-11,454.85,465.86,442.86,456.86,23322
2025-04-14,457.37,459.01,447.97,454.8,29250
2025-04-15,465.23,470.89,462.22,465.7,19242
2025-04-16,459.92,460.03,455.52,457.98,21159
2025-04-17,478.66,478.66,469.98,473.59,14157
2025-04-18,476.63,481.6,476.63,480.66,46941
2025-04-21,471.32,472.19,467.47,470.3,12412
2025-04-22,480.74,482.44,477.04,478.57,11127
2025-04-23,473.76,477.0,472.23,474.59,19523
2025-04-24,479.25,480.38,478.45,479.02,11097
2025-04-25,495.0,495.0,488.74,489.66,12673
2025-04-28,502.59,510.42,496.1,502.63,13830
2025-04-29,518.88,518.88,516.17,516.46,10307
2025-04-30,523.92,532.44,518.1,523.99,22623
2025-05-01,524.52,529.42,520.82,525.64,9680
2025-05-02,536.61,543.68,536.61,539.81,23597
2025-05-05,538.13,541.74,533.84,536.25,25012
2025-05-06,539.77,539.77,538.12,538.39,29430
2025-05-07,537.7,539.51,532.0,536.55,37655
2025-05-08,532.27,540.12,532.27,537.85,56855
2025-05-09,541.41,547.18,535.13,541.45,20596
2025-05-12,526.83,527.96,526.48,527.19,23813
2025-05-13,517.69,521.37,514.81,517.26,12819
2025-05-14,513.85,516.08,513.85,515.5,10535
2025-05-15,511.7,514.26,507.74,510.99,7720
2025-05-16,523.08,523.08,521.32,521.47,9670
2025-05-19,511.59,516.25,511.59,514.9,14008
2025-05-20,513.73,522.81,502.5,512.68,14347
2025-05-21,510.81,511.68,504.12,509.64,24654
2025-05-22,494.08,496.85,490.66,493.39,19247
2025-05-23,487.04,494.61,487.04,491.36,25855
2025-05-26,482.88,489.16,482.88,487.22,20440
2025-05-27,490.31,492.8,490.31,491.42,14018
2025-05-28,504.14,504.14,494.52,496.93,20194
2025-05-29,491.33,492.64,491.33,492.56,19862
2025-05-30,488.66,495.17,488.66,492.65,56182
2025-06-02,509.88,513.14,499.57,508.08,36701
2025-06-03,502.17,512.49,498.13,505.63,7335
2025-06-04,507.14,510.17,502.65,506.44,7621
2025-06-05,507.61,514.04,507.61,511.97,62642
2025-06-06,507.08,508.52,506.69,507.48,15986
2025-06-09,505.54,505.54,499.81,502.73,11568
2025-06-10,507.76,510.96,506.91,509.32,13017
2025-06-11,515.87,518.66,511.85,515.05,13976
2025-06-12,503.35,506.59,503.35,506.41,6827
2025-06-13,493.89,500.14,493.89,495.68,12802
2025-06-16,506.66,506.66,504.1,505.01,9243
2025-06-17,496.01,498.84,495.15,497.84,14258
2025-06-18,496.64,509.28,489.96,498.79,27720
2025-06-19,502.48,510.22,498.06,503.01,14752
2025-06-20,515.64,515.64,513.07,514.24,21215
2025-06-23,526.21,528.65,526.21,528.32,43113
2025-06-24,528.17,534.99,528.17,532.49,24293
2025-06-25,527.16,534.85,523.89,527.9,46599
2025-06-26,537.08,541.29,530.12,536.49,30006
2025-06-27,544.4,546.09,536.63,542.08,8290
2025-06-30,552.6,552.6,551.66,552.25,22901
2025-07-01,532.46,532.46,532.34,532.38,27833
2025-07-02,511.68,511.68,508.35,509.36,25432
2025-07-03,502.12,507.76,502.12,504.89,14013
2025-07-04,488.6,494.47,478.66,489.28,39571
2025-07-07,482.74,483.29,481.83,482.53,27570
2025-07-08,478.55,479.51,477.98,478.92,25457
2025-07-09,465.28,470.14,463.17,468.23,18269
2025-07-10,470.75,475.94,459.88,469.06,21893
2025-07-11,463.95,471.83,459.42,465.03,22590
2025-07-14,464.11,467.21,464.11,467.07,21909
2025-07-15,464.54,465.02,461.76,463.74,10198
2025-07-16,466.88,467.0,463.44,465.59,11110
2025-07-17,467.39,467.74,457.46,463.59,16155
2025-07-18,462.1,470.57,456.09,462.84,8517
2025-07-21,463.05,466.21,459.86,464.46,30198
2025-07-22,481.53,481.53,474.67,478.24,11137
2025-07-23,458.92,458.92,451.8,454.15,17603
2025-07-24,470.36,477.65,460.14,470.01,11034
2025-07-25,470.19,475.19,464.44,470.59,9573
2025-07-28,462.74,464.13,462.74,463.65,26447
2025-07-29,465.94,471.71,462.4,465.71,12210
2025-07-30,482.75,487.6,478.34,482.25,15368
2025-07-31,489.16,492.86,488.68,491.05,17077
2025-08-01,504.83,506.61,503.46,505.33,16032
2025-08-04,516.37,521.81,511.55,516.59,33688
2025-08-05,519.38,522.49,518.52,520.59,16802
2025-08-06,523.18,529.98,516.07,525.71,19797
2025-08-07,533.18,533.18,530.48,531.04,14577
2025-08-08,532.84,542.25,532.84,536.39,6956
2025-08-11,542.15,542.15,538.79,538.82,4313
2025-08-12,540.17,540.8,536.51,538.29,39358
2025-08-13,539.32,543.68,539.32,542.03,43110
2025-08-14,551.59,551.59,543.86,547.37,14470
2025-08-15,538.37,552.78,519.73,537.07,20585
2025-08-18,548.24,548.31,547.57,547.77,18906
2025-08-19,539.96,543.42,539.94,541.6,26158
2025-08-20,543.81,544.32,540.52,542.62,31922
2025-08-21,540.93,540.93,525.64,533.6,26958
2025-08-22,530.12,534.33,527.5,529.9,57382
2025-08-25,537.41,546.1,531.3,538.56,10432
2025-08-26,537.73,543.12,535.86,539.31,24572
2025-08-27,545.6,555.19,532.22,546.03,17139
2025-08-28,549.84,549.84,540.52,545.95,9683
2025-08-29,538.62,538.69,530.11,535.16,12608
2025-09-01,507.59,521.47,505.73,511.01,21363
2025-09-02,509.12,511.48,509.12,511.18,18405
2025-09-03,519.14,522.43,511.74,515.93,22910
2025-09-04,518.5,519.94,515.28,518.09,13773
2025-09-05,510.02,511.02,501.25,506.7,41191
2025-09-08,509.5,519.3,501.72,508.22,19530
2025-09-09,499.31,506.66,498.88,501.39,24965
2025-09-10,501.59,505.83,499.19,501.98,17012
2025-09-11,505.43,517.45,497.02,504.85,8245
2025-09-12,499.79,504.76,488.54,499.5,21127
2025-09-15,512.79,512.79,507.41,507.63,39795
2025-09-16,498.29,499.24,495.86,498.07,46583
2025-09-17,497.73,499.51,497.21,497.97,20560
2025-09-18,497.59,503.77,497.59,502.62,21380
2025-09-19,506.58,506.69,505.97,506.45,14241
2025-09-22,509.39,509.39,507.07,507.39,19814
2025-09-23,536.43,552.13,519.32,535.74,11914
2025-09-24,542.32,551.85,529.83,544.09,26406
2025-09-25,554.52,554.52,550.98,551.81,19654
2025-09-26,565.21,582.52,553.22,566.13,13857
2025-09-29,563.45,564.73,559.32,562.13,31737
2025-09-30,566.31,566.31,552.92,560.76,29591
2025-10-01,556.98,573.63,542.01,559.14,29410
2025-10-02,559.94,566.78,549.9,560.06,9277
2025-10-03,563.26,571.81,557.28,566.18,13776
2025-10-06,561.1,565.4,555.62,560.13,26537
2025-10-07,552.49,552.49,549.1,549.6,32738
2025-10-08,553.75,555.95,538.03,548.49,22167
2025-10-09,553.18,553.46,552.21,552.87,13086
2025-10-10,541.86,541.86,537.47,538.93,17744
2025-10-13,538.68,545.84,536.58,540.77,14187
2025-10-14,528.11,536.71,526.47,531.41,39028
2025-10-15,520.34,523.57,517.73,520.58,46775
2025-10-16,520.42,529.79,517.29,523.1,22873
2025-10-17,513.0,513.0,509.84,509.94,23151
2025-10-20,512.18,515.88,510.11,513.67,12494
2025-10-21,504.24,511.04,504.21,507.79,16283
2025-10-22,502.0,503.99,502.0,502.89,30559
2025-10-23,509.28,509.28,505.89,507.29,23904
2025-10-24,505.46,508.12,501.55,505.67,18490
2025-10-27,500.54,503.51,497.48,500.81,32000
2025-10-28,513.96,516.37,505.43,512.4,22652
2025-10-29,489.35,494.11,484.3,489.82,15011
2025-10-30,485.47,485.65,482.73,483.94,32843
2025-10-31,491.02,500.82,490.74,495.75,18159
2025-11-03,502.79,502.79,495.93,497.97,42855
2025-11-04,509.58,513.1,504.65,509.39,13544
2025-11-05,506.54,510.06,506.54,509.01,13256
2025-11-06,515.64,515.64,509.1,510.37,22438
2025-11-07,527.9,529.39,521.48,525.4,13229
2025-11-10,515.2,519.11,514.84,516.46,24230
2025-11-11,516.82,516.82,513.92,515.82,26088
2025-11-12,503.48,518.84,502.01,507.42,21360
2025-11-13,512.99,528.66,512.99,519.34,20286
2025-11-14,531.88,549.08,521.62,535.28,6615
2025-11-17,524.09,531.61,522.79,528.49,11958
2025-11-18,519.41,530.24,512.35,523.11,55913
2025-11-19,517.64,522.59,514.16,517.92,11916
2025-11-20,510.45,513.55,510.45,512.72,30040
2025-11-21,517.72,527.09,511.97,521.0,26081
2025-11-24,517.71,519.45,517.71,519.12,17277
2025-11-25,538.68,538.68,535.31,536.96,38536
2025-11-26,525.55,535.95,522.5,531.22,18657
2025-11-27,544.35,547.63,537.89,542.19,14897
2025-11-28,538.01,538.01,535.83,536.08,18660
2025-12-01,536.79,536.79,529.99,531.43,25037
2025-12-02,532.01,532.01,525.83,528.07,17021
2025-12-03,521.2,528.27,508.45,522.7,16463
2025-12-04,521.82,528.62,521.82,525.52,37561
2025-12-05,523.81,530.62,523.81,526.27,9576
2025-12-08,516.7,522.5,509.78,517.21,32071
2025-12-09,518.81,527.99,518.81,525.04,32602
2025-12-10,520.02,523.46,516.42,519.88,23354
2025-12-11,530.98,541.35,521.74,531.84,12318
2025-12-12,536.8,542.24,536.8,539.77,9022
2025-12-15,550.53,559.95,539.67,552.34,14040
2025-12-16,555.26,560.82,551.88,556.2,27875
2025-12-17,546.78,550.59,543.36,545.94,29223
2025-12-18,554.37,554.37,550.38,551.96,16235
2025-12-19,554.05,554.48,552.12,553.56,81917
2025-12-22,549.41,559.7,544.2,550.72,18310
2025-12-23,553.1,555.84,547.94,552.82,6488
2025-12-24,552.7,555.91,549.19,552.2,17112
2025-12-25,538.27,544.85,531.58,538.56,20964
2025-12-26,530.08,536.95,519.02,527.67,19709
2025-12-29,521.55,528.65,514.44,520.51,17191
2025-12-30,505.49,509.27,502.1,505.22,12027
2025-12-31,496.54,499.62,494.54,497.25,10929
2026-01-01,504.0,509.28,503.67,505.99,21928
2026-01-02,495.15,498.34,490.53,494.95,15172
2026-01-05,507.65,517.12,506.07,509.77,27551
2026-01-06,501.17,501.17,492.75,495.6,9441
2026-01-07,506.79,507.84,497.0,502.92,62622
2026-01-08,492.88,501.51,484.69,494.12,20683
2026-01-09,505.18,507.05,502.15,505.27,43015
2026-01-12,523.87,527.96,523.2,526.42,19483
2026-01-13,530.26,530.26,525.24,527.07,12119
2026-01-14,531.0,532.31,530.47,531.59,26826
2026-01-15,535.77,542.57,529.75,536.26,20363
2026-01-16,556.38,560.68,547.96,554.77,13272
2026-01-19,569.21,576.6,569.21,573.08,9970
2026-01-20,570.63,573.51,567.36,570.31,17348
2026-01-21,576.02,583.23,571.72,576.65,16065
2026-01-22,581.45,585.65,577.71,581.15,13444
2026-01-23,573.33,579.35,571.49,576.65,18109
2026-01-26,580.7,584.88,573.98,579.23,24771
2026-01-27,576.53,582.69,563.55,574.06,16429
2026-01-28,575.31,577.89,564.07,570.81,23433
2026-01-29,577.73,588.02,575.41,582.07,21465
2026-01-30,567.27,583.56,566.48,573.42,24714
2026-02-02,558.02,558.02,546.39,555.06,26095
2026-02-03,560.95,560.95,555.21,556.32,26130
2026-02-04,557.23,566.54,550.48,557.62,26337
2026-02-05,536.92,560.29,530.05,543.55,15621
2026-02-06,522.15,526.2,522.15,524.88,26622
2026-02-09,530.92,534.56,530.82,533.5,24450
2026-02-10,538.11,538.11,535.69,536.52,30206
2026-02-11,541.31,541.31,538.61,539.77,28409
2026-02-12,548.65,548.65,547.47,547.91,19794
2026-02-13,545.7,549.58,544.74,547.74,21718
2026-02-16,544.19,545.06,532.05,541.04,26292
2026-02-17,541.36,549.05,541.36,545.61,41798
2026-02-18,555.03,562.76,554.13,558.54,33465
2026-02-19,561.59,564.12,559.22,561.73,22325
2026-02-20,549.56,549.56,544.8,545.61,30386
2026-02-23,528.04,534.19,526.69,528.96,20569
2026-02-24,529.81,537.33,524.33,531.16,24212
2026-02-25,546.93,548.31,540.86,544.23,16915
2026-02-26,539.13,544.66,532.46,539.0,8334
2026-02-27,525.54,528.69,525.28,526.71,17707
2026-03-02,521.44,525.51,521.44,524.37,25575
2026-03-03,511.43,523.43,510.81,518.2,39884
2026-03-04,519.61,521.15,517.96,519.39,19183
2026-03-05,519.35,519.35,516.45,517.63,24194
2026-03-06,511.06,517.33,504.37,510.29,9281
2026-03-09,508.86,510.04,506.93,507.96,14282
2026-03-10,500.78,510.15,499.04,503.76,17191
2026-03-11,497.58,500.33,489.45,496.45,34377
2026-03-12,490.25,492.05,489.48,490.97,24669
2026-03-13,485.16,491.02,481.65,485.97,65121
2026-03-16,463.39,467.6,460.53,463.26,11740
2026-03-17,469.79,469.79,463.73,466.77,31110
2026-03-18,484.84,486.07,477.33,481.49,18824
2026-03-19,486.28,486.28,476.5,482.09,14690
2026-03-20,470.25,474.97,464.87,469.99,13162
2026-03-23,462.72,463.1,462.72,463.05,28124
2026-03-24,466.37,472.49,462.77,465.04,29317
2026-03-25,452.04,452.04,450.77,451.27,22719
2026-03-26,442.5,444.74,436.27,439.15,30757
2026-03-27,444.59,448.41,438.14,441.98,10651
2026-03-30,441.49,444.44,439.68,442.48,23354
2026-03-31,444.05,453.13,437.46,449.08,36784
2026-04-01,441.95,448.77,439.75,443.67,21376
2026-04-02,446.68,454.05,441.38,447.87,10001
2026-04-03,457.94,458.49,455.23,457.46,39944
2026-04-06,459.04,461.69,451.57,456.33,27265
2026-04-07,455.22,460.51,445.43,453.51,16569
2026-04-08,458.16,458.16,455.23,455.79,8805
2026-04-09,443.14,449.47,443.14,446.33,21048
2026-04-10,463.07,465.81,458.55,460.97,18492
2026-04-13,464.73,464.73,458.72,460.42,16777
2026-04-14,453.15,453.15,449.27,449.44,70023
2026-04-15,453.63,455.82,448.86,453.42,13065
2026-04-16,447.42,451.6,445.08,447.98,29754
2026-04-17,452.84,452.84,450.09,451.71,10845
2026-04-20,466.57,467.91,466.57,467.26,7779
2026-04-21,467.37,471.86,467.37,471.34,12555
2026-04-22,479.93,482.63,479.93,481.65,17428
2026-04-23,486.11,491.1,484.4,486.95,23514
2026-04-24,484.94,494.02,477.82,485.15,10739
2026-04-27,482.17,487.97,473.54,481.01,17779
2026-04-28,476.7,480.23,474.27,477.37,26047
2026-04-29,474.31,480.73,473.56,476.06,26549
2026-04-30,476.44,488.97,460.19,474.71,47889
2026-05-01,489.24,490.21,484.56,488.13,7195
2026-05-04,492.1,495.9,487.72,492.47,9660
2026-05-05,498.77,499.65,498.77,499.38,11671
2026-05-06,517.77,526.39,513.21,520.71,21294
2026-05-07,535.16,538.54,529.01,533.82,31285
2026-05-08,545.49,545.49,538.54,541.12,22397
2026-05-11,538.32,545.89,534.99,540.14,12025
2026-05-12,547.48,552.9,537.23,544.98,26855
2026-05-13,535.08,537.47,527.71,532.92,30078
2026-05-14,541.95,545.29,539.45,542.66,33821
2026-05-15,536.62,538.8,533.32,536.01,32394
2026-05-18,517.54,527.65,517.54,522.18,36915
2026-05-19,521.11,522.28,517.21,520.69,18512
2026-05-20,525.17,534.37,517.47,524.02,6124
2026-05-21,507.49,517.18,499.12,512.24,9412
2026-05-22,531.83,535.06,520.16,530.8,10915
2026-05-25,541.88,549.47,536.97,541.22,23567
2026-05-26,563.69,568.11,553.86,561.33,6381
2026-05-27,532.59,542.13,532.59,540.59,35471
2026-05-28,542.4,542.4,537.77,539.94,17284
2026-05-29,542.53,549.15,541.52,545.15,16314
2026-06-01,543.42,555.6,525.83,542.4,17823
2026-06-02,529.31,534.63,526.48,528.64,16816
2026-06-03,533.16,543.95,530.88,537.03,31607
2026-06-04,538.13,546.46,524.07,535.8,23465
2026-06-05,525.93,532.94,525.93,531.48,57310
2026-06-08,550.43,551.93,549.42,550.87,31962
2026-06-09,565.04,565.04,560.84,561.45,24418
2026-06-10,566.36,570.71,563.73,566.5,16820
2026-06-11,572.6,577.2,572.6,576.48,8242
2026-06-12,569.46,574.94,569.46,574.93,85333
2026-06-15,567.25,571.81,563.32,568.34,19665
2026-06-16,561.12,563.86,560.35,561.83,64295
2026-06-17,568.73,569.6,568.7,568.95,28556
2026-06-18,570.59,574.19,570.1,572.03,17294
2026-06-19,568.36,576.2,562.49,569.5,9590
2026-06-22,555.67,560.94,547.05,554.53,20103
2026-06-23,559.73,568.08,559.33,562.15,32513
2026-06-24,546.51,549.66,545.3,547.18,9136
2026-06-25,521.69,530.02,513.05,523.9,31334
2026-06-26,510.14,510.14,506.8,508.16,17815
2026-06-29,512.73,530.0,508.12,518.16,21256
2026-06-30,524.69,524.69,523.34,523.43,19321
2026-07-01,521.65,525.19,521.65,524.29,27257
2026-07-02,530.75,537.47,529.6,532.51,28955
2026-07-03,531.6,535.13,530.89,532.55,27760
2026-07-06,514.42,516.07,512.57,514.3,19134
2026-07-07,522.54,532.8,519.38,525.78,7090
2026-07-08,555.84,555.84,551.99,552.99,15424
2026-07-09,538.22,538.92,533.59,537.19,17638
2026-07-10,542.25,544.18,536.54,539.98,44282
2026-07-13,525.4,525.4,520.85,522.45,37180
2026-07-14,527.34,533.45,525.09,529.2,19915
2026-07-15,521.96,531.11,513.73,521.14,25950
2026-07-16,525.34,531.74,525.34,528.91,14241
2026-07-17,542.59,550.41,541.91,545.9,12291
2026-07-20,538.84,546.48,538.84,543.41,37327
2026-07-21,538.23,545.69,531.74,538.01,19492
2026-07-22,542.73,543.66,542.73,543.26,6935
2026-07-23,539.57,545.44,535.78,540.29,28867
2026-07-24,542.96,554.54,536.9,543.92,18506
2026-07-27,538.59,549.48,533.31,541.47,26898
2026-07-28,533.11,535.4,531.32,533.69,33893
2026-07-29,522.8,527.58,522.8,525.59,13569
2026-07-30,526.85,529.18,523.27,525.94,20702
2026-07-31,527.37,531.39,521.68,526.75,23550
2026-08-03,535.65,538.9,528.49,533.09,32009
2026-08-04,530.93,531.06,527.39,529.26,22848
2026-08-05,529.13,534.46,526.56,530.01,28455
2026-08-06,527.04,538.51,521.16,529.08,10276
2026-08-07,545.53,545.53,543.9,544.19,15004
2026-08-10,553.27,553.27,547.44,549.45,12515
2026-08-11,540.0,540.67,534.89,536.91,14696
2026-08-12,535.14,535.29,524.95,531.96,26660
2026-08-13,520.14,527.18,520.14,523.41,52687
2026-08-14,536.15,536.15,523.96,528.61,24501
2026-08-17,534.61,546.38,519.57,534.16,16463
2026-08-18,544.87,544.87,541.43,541.47,16995
2026-08-19,545.84,554.12,534.23,544.35,21523
2026-08-20,556.7,556.7,550.92,552.35,14151
2026-08-21,544.03,558.81,533.86,547.0,12460
