timestamps,open,high,low,close,volume
2024-11-20,236.97,238.95,236.97,238.74,19835
2024-11-21,237.98,239.92,235.77,237.49,18456
2024-11-22,236.71,237.27,236.01,236.9,9334
2024-11-25,233.72,234.24,230.38,232.7,21928
2024-11-26,236.89,239.03,233.43,236.23,20667
2024-11-27,242.15,249.88,236.47,243.37,13463
2024-11-28,244.98,247.36,244.02,245.74,27807
2024-11-29,250.93,253.41,250.93,252.17,18216
2024-12-02,248.33,249.07,244.86,247.07,29452
2024-12-03,248.31,249.93,245.91,247.32,26177
2024-12-04,248.03,253.12,247.5,249.66,12610
2024-12-05,240.04,243.22,237.98,241.17,8622
2024-12-06,248.0,250.23,241.94,247.27,18099
2024-12-09,245.49,249.24,244.11,246.45,22789
2024-12-10,248.72,252.04,248.72,250.16,13626
2024-12-11,246.27,246.62,244.11,245.13,27684
2024-12-12,251.49,251.49,250.04,250.25,8989
2024-12-13,253.23,257.52,247.82,252.77,8975
2024-12-16,263.34,264.0,262.32,262.87,18959
2024-12-17,256.35,260.3,250.17,255.9,27757
2024-12-18,252.8,252.8,251.87,252.36,21150
2024-12-19,252.7,255.11,251.44,253.48,14256
2024-12-20,248.63,249.09,247.78,248.58,23632
2024-12-23,248.09,250.69,245.08,247.93,23785
2024-12-24,243.5,246.97,241.83,244.05,24538
2024-12-25,241.48,242.4,237.84,240.31,12166
2024-12-26,242.84,245.08,241.47,243.11,36175
2024-12-27,237.4,242.18,236.55,239.94,7107
2024-12-30,233.4,239.04,232.47,234.33,28428
2024-12-31,235.85,237.7,233.29,234.6,20949
2025-01-01,237.66,237.66,237.1,237.14,16213
2025-01-02,236.94,237.73,236.59,237.29,20658
2025-01-03,248.6,248.6,245.48,246.82,35170
2025-01-06,246.93,250.63,244.96,247.96,20288
2025-01-07,247.17,249.44,243.79,246.66,8569
2025-01-08,252.96,254.34,251.57,252.93,23224
2025-01-09,254.76,254.97,250.19,252.47,51635
2025-01-10,253.07,253.07,251.16,251.79,8535
2025-01-13,253.36,253.36,252.22,252.68,37361
2025-01-14,254.21,254.21,252.65,252.99,23283
2025-01-15,250.3,251.42,247.94,248.96,23226
2025-01-16,246.87,247.41,241.38,245.95,16232
2025-01-17,251.69,251.69,248.29,249.66,17728
2025-01-20,254.88,258.73,248.38,253.96,18862
2025-01-21,254.61,254.61,251.51,252.38,10308
2025-01-22,244.95,245.36,243.53,244.62,16906
2025-01-23,240.25,242.06,238.97,240.57,11489
2025-01-24,238.72,240.09,238.21,239.46,16661
2025-01-27,244.74,249.07,240.92,244.83,16101
2025-01-28,244.16,245.43,240.65,243.17,15912
2025-01-29,248.14,250.89,248.14,249.82,11411
2025-01-30,246.88,246.88,245.0,245.43,15567
2025-01-31,253.17,253.17,249.46,251.26,17202
2025-02-03,253.21,254.97,248.93,252.61,15745
2025-02-04,245.97,247.88,245.78,246.8,23292
2025-02-05,249.19,249.76,247.21,248.7,13093
2025-02-06,251.66,252.59,249.71,250.64,22755
2025-02-07,260.38,260.38,258.32,259.41,7364
2025-02-10,258.27,259.82,258.27,259.15,13704
2025-02-11,254.73,261.01,252.95,255.49,58244
2025-02-12,250.3,253.77,249.46,251.98,20868
2025-02-13,248.4,248.5,247.96,248.31,32283
2025-02-14,249.8,253.02,249.8,251.6,13139
2025-02-17,249.98,251.39,246.67,249.26,5505
2025-02-18,240.1,245.21,238.91,241.4,30692
2025-02-19,240.58,244.13,239.7,241.66,19541
2025-02-20,243.74,247.77,238.49,243.53,36280
2025-02-21,240.85,241.74,240.51,241.15,6009
2025-02-24,251.26,252.7,249.93,251.23,10345
2025-02-25,249.67,250.26,249.67,250.17,24478
2025-02-26,257.54,258.86,251.75,255.44,25130
2025-02-27,262.47,263.81,262.47,263.46,33291
2025-02-28,269.78,269.78,264.84,266.8,15225
2025-03-03,265.02,266.69,258.34,264.58,8351
2025-03-04,254.27,258.53,253.31,255.63,24533
2025-03-05,253.17,255.48,244.74,251.72,20174
2025-03-06,251.88,251.88,250.57,250.69,20907
2025-03-07,251.23,251.23,249.23,249.59,18153
2025-03-10,256.07,258.37,253.29,255.14,5345
2025-03-11,255.75,255.75,253.62,254.0,30613
2025-03-12,258.2,259.39,258.2,259.31,17273
2025-03-13,248.3,250.83,246.61,248.98,10472
2025-03-14,244.89,251.31,243.03,247.45,10043
2025-03-17,250.18,250.86,249.63,250.5,7394
2025-03-18,251.35,256.26,249.49,252.89,22409
2025-03-19,253.41,257.15,251.35,253.67,11540
2025-03-20,250.88,254.98,250.37,252.39,11299
2025-03-21,245.35,249.71,244.16,246.73,13071
2025-03-24,247.6,250.76,245.19,248.15,17152
2025-03-25,248.81,251.03,245.83,247.62,22931
2025-03-26,235.09,237.48,231.52,234.91,14604
2025-03-27,237.25,237.25,236.0,236.52,11818
2025-03-28,232.59,233.72,232.09,232.97,12169
2025-03-31,231.12,233.34,230.88,231.95,10680
2025-04-01,227.27,228.3,226.16,227.53,12236
2025-04-02,226.15,228.58,225.15,226.84,19142
2025-04-03,230.84,231.15,229.34,230.18,11677
2025-04-04,226.02,228.04,224.44,226.37,15027
2025-04-07,225.73,232.55,222.62,228.23,43406
2025-04-08,227.12,231.24,227.1,229.08,13649
2025-04-09,234.81,236.73,232.33,235.04,37197
2025-04-10,236.31,237.66,233.76,235.35,17868
2025-04-11,240.99,242.57,240.41,241.82,18184
2025-04-14,237.49,240.66,235.91,238.89,20929
2025-04-15,240.24,241.59,240.24,241.59,37078
2025-04-16,233.6,237.94,230.65,233.99,12528
2025-04-17,237.74,239.45,237.06,238.08,18360
2025-04-18,244.7,245.03,240.37,242.83,16108
2025-04-21,238.67,239.12,238.53,238.92,9252
2025-04-22,238.83,239.89,238.14,238.75,10738
2025-04-23,238.44,239.33,234.8,238.01,42080
2025-04-24,234.36,234.78,233.09,234.02,24015
2025-04-25,241.22,241.97,237.56,239.48,20224
2025-04-28,234.21,234.46,231.59,233.12,19850
2025-04-29,234.11,234.82,234.11,234.71,14672
2025-04-30,229.04,234.81,226.79,231.5,13164
2025-05-01,234.36,235.82,232.24,233.79,28698
2025-05-02,229.33,233.03,226.76,229.75,61191
2025-05-05,236.59,236.59,235.41,235.83,22648
2025-05-06,235.71,235.71,233.23,234.87,22146
2025-05-07,238.61,238.61,235.52,235.85,39808
2025-05-08,244.69,246.21,241.63,243.49,11144
2025-05-09,238.15,238.24,235.84,237.34,66412
2025-05-12,237.58,241.01,234.3,237.08,13337
2025-05-13,237.99,241.96,237.85,239.07,25983
2025-05-14,237.05,237.97,236.67,237.42,19504
2025-05-15,243.74,247.14,242.83,244.97,29508
2025-05-16,239.4,240.96,234.66,237.86,15444
2025-05-19,239.5,239.6,238.93,239.23,12028
2025-05-20,242.27,243.93,241.72,242.63,15643
2025-05-21,250.28,250.28,244.0,247.36,11755
2025-05-22,243.62,244.82,240.98,242.87,41086
2025-05-23,242.29,242.56,238.47,240.56,16831
2025-05-26,241.12,241.12,239.19,239.9,9337
2025-05-27,242.42,243.42,239.79,241.64,11339
2025-05-28,240.42,243.45,235.55,239.11,10632
2025-05-29,239.04,241.0,239.04,240.97,22834
2025-05-30,237.05,241.02,235.55,238.73,8160
2025-06-02,241.94,243.27,240.51,242.15,4899
2025-06-03,236.72,238.8,235.73,237.83,27795
2025-06-04,245.13,246.08,241.53,243.56,16287
2025-06-05,241.89,243.07,241.89,242.67,65680
2025-06-06,234.51,235.43,234.51,235.22,12440
2025-06-09,235.54,237.9,233.85,236.3,27883
2025-06-10,236.74,237.93,236.74,237.57,22248
2025-06-11,234.68,236.97,231.46,233.96,17457
2025-06-12,232.47,235.76,231.24,233.33,33058
2025-06-13,235.52,238.64,232.93,236.19,23249
2025-06-16,231.32,231.32,229.78,230.49,31375
2025-06-17,215.75,219.47,215.75,218.34,31735
2025-06-18,217.84,222.99,217.56,219.85,21698
2025-06-19,219.96,222.15,219.37,220.89,11184
2025-06-20,219.3,220.84,217.44,218.96,15253
2025-06-23,222.05,223.71,221.88,222.58,10402
2025-06-24,229.13,230.58,226.62,228.58,24203
2025-06-25,226.51,228.24,224.45,226.69,30531
2025-06-26,219.52,219.72,218.69,219.37,17792
2025-06-27,220.14,220.14,216.62,217.44,8115
2025-06-30,216.34,216.34,213.66,214.69,30743
2025-07-01,215.34,217.02,212.67,215.25,3998
2025-07-02,214.21,214.21,213.3,213.37,26364
2025-07-03,216.31,218.43,212.99,215.75,24501
2025-07-04,218.39,223.22,216.54,219.46,22530
2025-07-07,227.15,229.57,224.74,226.66,28527
2025-07-08,231.6,231.6,228.25,228.88,23093
2025-07-09,231.22,231.22,229.63,230.08,16765
2025-07-10,227.65,236.78,220.14,228.4,16324
2025-07-11,235.29,235.8,234.0,234.95,27878
2025-07-14,242.86,243.61,234.77,239.34,18558
2025-07-15,243.22,243.22,241.07,242.08,15579
2025-07-16,239.53,242.23,238.62,240.29,41174
2025-07-17,239.18,241.28,238.94,239.89,8051
2025-07-18,245.65,247.64,242.52,244.29,6911
2025-07-21,232.21,233.24,231.66,232.11,22290
2025-07-22,227.88,228.36,225.02,226.46,13271
2025-07-23,225.79,231.67,225.79,228.63,29436
2025-07-24,228.95,229.25,224.82,228.06,14908
2025-07-25,224.55,226.21,224.19,225.12,8461
2025-07-28,227.1,228.01,222.82,226.04,14230
2025-07-29,223.45,223.86,222.67,223.17,20200
2025-07-30,223.94,227.55,223.94,225.45,32535
2025-07-31,231.32,231.32,228.65,229.13,8876
2025-08-01,233.07,233.07,231.8,231.9,19923
2025-08-04,235.92,238.41,233.5,235.16,24218
2025-08-05,234.73,236.58,231.47,234.84,14916
2025-08-06,233.07,235.35,231.95,233.84,20928
2025-08-07,230.96,234.45,230.75,231.89,30285
2025-08-08,234.72,237.01,234.64,235.7,13389
2025-08-11,230.64,233.9,226.8,229.6,12267
2025-08-12,227.1,230.4,226.8,229.05,21076
2025-08-13,232.42,232.95,230.02,231.48,54810
2025-08-14,231.02,232.14,231.02,232.13,21577
2025-08-15,229.99,229.99,228.92,229.43,20032
2025-08-18,229.86,231.05,229.86,230.61,24411
2025-08-19,221.93,225.33,221.93,224.3,14482
2025-08-20,216.27,217.58,214.83,216.08,12466
2025-08-21,218.78,218.78,216.73,216.83,20665
2025-08-22,220.55,221.21,218.77,219.86,22484
2025-08-25,210.48,215.46,208.35,210.93,4193
2025-08-26,214.9,215.27,213.54,214.46,24247
2025-08-27,210.87,212.21,209.53,210.9,13930
2025-08-28,208.61,210.61,207.72,209.25,28465
2025-08-29,211.99,212.4,210.27,211.0,16994
2025-09-01,205.86,206.03,205.68,205.93,18084
2025-09-02,208.13,209.73,206.65,207.99,21544
2025-09-03,209.09,209.59,208.64,209.26,23674
2025-09-04,208.3,209.88,205.41,207.91,7678
2025-09-05,210.53,212.2,208.33,210.41,10649
2025-09-08,208.8,209.02,206.81,207.93,20126
2025-09-09,207.04,207.94,204.85,205.98,14989
2025-09-10,206.85,208.45,206.26,207.17,9426
2025-09-11,213.07,213.07,211.65,211.83,20668
2025-09-12,209.28,211.93,209.28,210.84,10066
2025-09-15,211.76,213.07,207.83,211.25,19848
2025-09-16,212.25,214.99,207.09,211.95,17806
2025-09-17,212.0,213.29,210.4,211.25,55693
2025-09-18,211.18,213.34,209.99,211.75,25039
2025-09-19,208.68,210.81,208.03,209.95,14296
2025-09-22,209.43,210.96,208.03,209.62,19302
2025-09-23,198.92,199.34,198.32,198.79,9873
2025-09-24,195.08,196.78,194.61,195.65,15564
2025-09-25,202.23,202.23,199.73,199.78,9092
2025-09-26,200.98,203.57,200.98,202.33,12549
2025-09-29,201.53,205.4,199.99,202.55,18234
2025-09-30,202.11,202.11,199.86,200.87,24317
2025-10-01,197.5,199.77,195.11,196.34,23211
2025-10-02,196.83,196.83,195.58,196.15,17783
2025-10-03,197.85,199.78,194.2,195.67,20936
2025-10-06,210.89,210.89,208.58,209.13,10461
2025-10-07,209.86,212.21,205.08,208.77,6182
2025-10-08,209.7,213.4,206.6,210.0,20068
2025-10-09,210.02,213.11,210.02,213.0,12493
2025-10-10,211.47,211.47,210.66,210.68,10548
2025-10-13,214.96,216.9,214.96,216.0,27206
2025-10-14,209.14,211.23,203.62,208.92,15041
2025-10-15,207.59,209.59,204.95,206.93,9409
2025-10-16,212.34,212.73,211.52,212.01,14115
2025-10-17,208.33,209.92,208.33,209.66,12327
2025-10-20,209.64,210.65,208.27,209.32,6111
2025-10-21,212.33,212.33,211.28,211.39,9841
2025-10-22,209.6,209.68,209.6,209.67,12057
2025-10-23,213.36,215.25,211.54,213.55,13956
2025-10-24,211.67,213.06,211.67,213.03,20842
2025-10-27,219.64,222.61,214.95,218.76,10119
2025-10-28,220.71,222.89,219.14,220.25,25939
2025-10-29,218.5,219.71,217.74,218.55,18700
2025-10-30,217.89,220.44,217.66,219.19,28878
2025-10-31,222.16,224.04,219.11,221.7,36397
2025-11-03,215.32,219.87,210.67,215.66,9917
2025-11-04,216.43,216.43,214.14,214.81,22588
2025-11-05,218.84,218.84,217.13,217.26,11359
2025-11-06,210.21,211.43,209.23,210.44,23006
2025-11-07,209.11,209.11,207.14,207.77,37661
2025-11-10,207.83,211.38,206.45,209.2,16594
2025-11-11,207.24,210.05,203.55,206.75,15485
2025-11-12,206.44,207.69,204.81,206.31,10111
2025-11-13,208.54,209.5,207.69,208.87,12400
2025-11-14,207.57,210.2,205.92,207.56,19648
2025-11-17,212.21,212.9,209.06,210.66,22670
2025-11-18,209.64,213.14,209.39,211.6,8189
2025-11-19,209.49,209.99,205.98,208.66,11517
2025-11-20,205.57,207.85,201.01,203.55,32367
2025-11-21,206.61,206.61,205.35,205.59,22396
2025-11-24,214.34,217.11,213.05,215.56,21165
2025-11-25,209.96,211.84,209.96,211.25,20047
2025-11-26,213.31,215.11,208.01,212.17,8363
2025-11-27,211.78,213.65,211.78,213.25,13802
2025-11-28,214.32,219.95,208.87,213.63,54704
2025-12-01,214.88,221.09,213.08,216.06,25481
2025-12-02,211.84,212.83,208.99,211.33,12880
2025-12-03,211.81,213.7,211.2,212.5,42570
2025-12-04,209.87,211.0,209.57,210.27,21259
2025-12-05,215.87,218.95,210.65,215.35,31878
2025-12-08,214.98,214.98,213.89,214.22,18449
2025-12-09,214.57,216.14,214.57,215.57,6980
2025-12-10,214.15,216.18,214.09,215.07,9053
2025-12-11,206.05,209.14,204.44,207.82,19675
2025-12-12,214.04,214.71,210.21,212.35,13703
2025-12-15,215.73,219.88,210.4,214.28,23706
2025-12-16,216.12,218.77,215.32,217.2,9397
2025-12-17,220.23,220.23,217.02,218.21,10010
2025-12-18,229.54,231.19,225.48,229.74,13337
2025-12-19,232.67,232.67,230.01,230.98,19352
2025-12-22,239.29,239.29,238.64,238.77,42403
2025-12-23,246.88,248.8,243.33,245.45,8582
2025-12-24,240.55,243.14,238.06,240.7,14461
2025-12-25,246.89,246.89,244.42,244.62,14330
2025-12-26,240.89,243.79,239.13,241.6,18533
2025-12-29,242.77,242.77,240.05,240.97,23520
2025-12-30,242.66,244.3,241.44,242.98,9264
2025-12-31,245.21,248.18,241.99,246.66,17744
2026-01-01,255.43,257.16,255.43,256.66,12815
2026-01-02,258.5,260.02,257.58,258.77,14743
2026-01-05,258.47,261.42,258.47,260.49,20491
2026-01-06,258.87,262.36,253.84,257.93,15522
2026-01-07,263.62,265.74,260.1,262.32,9685
2026-01-08,264.3,265.66,264.3,265.1,12547
2026-01-09,268.79,270.4,264.07,267.09,30593
2026-01-12,269.84,270.56,268.72,269.46,28532
2026-01-13,266.35,267.93,263.87,265.71,6314
2026-01-14,260.63,262.24,259.52,260.99,36832
2026-01-15,262.26,264.2,259.86,261.87,14474
2026-01-16,259.79,262.73,258.56,259.91,5044
2026-01-19,262.78,262.78,261.17,261.19,11799
2026-01-20,260.18,262.45,260.18,261.39,18051
2026-01-21,258.72,258.94,258.06,258.53,23725
2026-01-22,254.43,256.5,254.43,256.32,17141
2026-01-23,258.2,260.29,257.43,258.89,27119
2026-01-26,255.9,257.8,255.9,256.9,11853
2026-01-27,261.8,261.8,257.77,258.54,32757
2026-01-28,254.89,257.0,251.13,255.49,13380
2026-01-29,260.09,262.03,259.58,260.69,33789
2026-01-30,264.79,264.79,261.63,262.72,28785
2026-02-02,266.21,267.0,266.21,266.82,20076
2026-02-03,267.31,267.31,265.48,266.24,11379
2026-02-04,274.72,275.62,274.72,275.18,17889
2026-02-05,279.29,281.13,278.41,279.58,17907
2026-02-06,285.16,286.47,281.38,284.39,10698
2026-02-09,282.45,291.54,273.36,282.8,12403
2026-02-10,287.16,287.16,284.27,284.57,26626
2026-02-11,281.03,284.91,276.92,280.65,20823
2026-02-12,276.27,279.23,276.27,278.41,9434
2026-02-13,271.76,272.48,268.54,270.47,13423
2026-02-16,282.69,282.69,278.16,279.82,19264
2026-02-17,280.72,283.39,280.72,282.35,41804
2026-02-18,276.09,276.09,275.08,275.31,44316
2026-02-19,278.66,281.32,273.63,276.69,39493
2026-02-20,278.32,284.49,275.16,279.2,16463
2026-02-23,285.72,285.72,283.2,283.9,8293
2026-02-24,278.04,281.11,278.04,280.36,9110
2026-02-25,281.22,281.3,279.96,280.6,10851
2026-02-26,275.63,278.88,270.02,274.51,14815
2026-02-27,272.36,273.75,272.36,273.55,20925
2026-03-02,269.4,272.01,267.24,270.16,24464
2026-03-03,272.81,272.81,270.77,271.63,5895
2026-03-04,264.78,268.42,254.9,262.85,34742
2026-03-05,264.99,270.58,263.42,266.13,18979
2026-03-06,269.22,270.39,268.55,269.72,18862
2026-03-09,273.05,273.05,271.13,271.9,10946
2026-03-10,275.96,277.98,275.83,277.25,9636
2026-03-11,280.0,286.94,276.94,281.25,6084
2026-03-12,286.11,286.86,286.11,286.66,34861
2026-03-13,287.56,291.19,287.09,288.64,10256
2026-03-16,291.98,292.04,288.26,290.22,16343
2026-03-17,291.5,293.26,288.97,291.93,10749
2026-03-18,292.34,293.63,291.62,292.56,9741
2026-03-19,290.52,293.49,290.12,291.76,15410
2026-03-20,286.74,290.81,284.04,286.85,5386
2026-03-23,282.14,283.33,281.92,282.62,6559
2026-03-24,278.08,281.79,275.28,278.62,11170
2026-03-25,281.18,281.18,279.15,279.48,26863
2026-03-26,280.16,283.78,275.19,280.37,35047
2026-03-27,276.11,279.6,274.86,277.2,14205
2026-03-30,270.51,273.72,270.51,272.76,23654
2026-03-31,279.71,283.05,279.71,281.8,15312
2026-04-01,277.4,282.89,271.73,278.16,39030
2026-04-02,287.83,287.83,282.9,283.89,30088
2026-04-03,276.1,281.7,273.01,277.22,39805
2026-04-06,276.78,278.9,276.52,278.12,14896
2026-04-07,274.16,277.84,272.06,274.45,8500
2026-04-08,273.64,274.08,272.44,273.24,15068
2026-04-09,270.64,272.17,270.14,271.27,24420
2026-04-10,273.16,273.37,271.89,272.46,22501
2026-04-13,285.93,289.17,282.95,285.35,15429
2026-04-14,284.63,285.55,280.92,283.37,10537
2026-04-15,289.15,289.15,288.53,288.81,20398
2026-04-16,286.77,293.64,277.89,285.2,7260
2026-04-17,289.61,289.61,287.02,287.38,15654
2026-04-20,293.93,295.32,293.93,294.95,41062
2026-04-21,290.4,291.74,287.84,290.46,8802
2026-04-22,295.77,296.37,291.87,294.01,17647
2026-04-23,293.15,293.15,289.14,290.08,17411
2026-04-24,296.46,306.18,286.85,296.21,7115
2026-04-27,295.88,295.88,294.16,294.61,18648
2026-04-28,294.55,301.17,294.55,297.19,14687
2026-04-29,292.29,293.26,292.29,293.18,16672
2026-04-30,287.24,287.24,284.21,285.24,21777
2026-05-01,284.36,287.98,282.1,284.94,16286
2026-05-04,285.01,288.27,284.49,286.06,22682
2026-05-05,281.6,282.33,279.14,281.01,14280
2026-05-06,286.96,287.06,284.52,286.05,6112
2026-05-07,298.93,300.49,294.41,296.48,19758
2026-05-08,298.53,298.53,295.59,296.3,22296
2026-05-11,296.71,297.61,295.61,296.72,10066
2026-05-12,296.08,303.19,290.63,297.67,7420
2026-05-13,286.47,286.81,281.37,284.85,21365
2026-05-14,287.63,289.14,285.35,286.99,23262
2026-05-15,301.94,304.25,301.51,302.53,16973
2026-05-18,289.32,296.61,287.82,293.21,8490
2026-05-19,280.62,280.62,280.09,280.19,11198
2026-05-20,281.41,285.64,279.26,283.38,13545
2026-05-21,273.36,276.4,272.79,274.53,21719
2026-05-22,275.89,278.58,275.89,278.09,17859
2026-05-25,271.7,272.86,271.7,272.43,23220
2026-05-26,266.64,273.94,263.07,267.09,21724
2026-05-27,280.69,280.69,278.41,278.55,9660
2026-05-28,276.01,276.01,273.74,274.48,12995
2026-05-29,271.48,278.44,264.47,271.87,20142
2026-06-01,268.56,273.28,267.55,269.55,9620
2026-06-02,267.54,268.32,260.3,265.02,15303
2026-06-03,258.51,260.53,254.18,257.6,30786
2026-06-04,262.67,263.69,259.04,261.72,23423
2026-06-05,255.42,257.62,254.83,255.87,14123
2026-06-08,262.71,268.27,261.4,263.92,27735
2026-06-09,259.49,261.53,255.5,259.7,9441
2026-06-10,265.93,269.21,263.1,265.88,14470
2026-06-11,271.72,271.72,268.78,268.93,12902
2026-06-12,260.52,265.28,258.2,261.05,9541
2026-06-15,252.38,254.7,252.38,254.68,14111
2026-06-16,260.19,260.72,255.7,258.58,21204
2026-06-17,252.44,254.03,252.44,253.81,13418
2026-06-18,246.83,252.07,246.3,248.08,27523
2026-06-19,247.52,247.73,247.41,247.61,9247
2026-06-22,247.37,250.58,244.38,248.82,18452
2026-06-23,246.81,256.87,238.33,246.72,9795
2026-06-24,244.19,247.64,244.04,245.47,3653
2026-06-25,236.47,237.89,236.47,237.84,6000
2026-06-26,236.34,238.23,235.77,236.85,34086
2026-06-29,233.23,235.53,229.31,232.5,15936
2026-06-30,236.95,239.15,236.95,238.5,12585
2026-07-01,242.01,242.01,240.44,240.61,19409
2026-07-02,240.94,241.42,240.94,241.32,14357
2026-07-03,237.75,239.1,236.47,237.51,19348
2026-07-06,231.92,232.18,230.97,231.54,25765
2026-07-07,228.92,232.83,226.31,229.27,14749
2026-07-08,228.04,229.54,227.83,228.57,36883
2026-07-09,223.93,224.75,221.96,223.03,26005
2026-07-10,232.15,235.25,229.1,232.09,22989
2026-07-13,232.53,234.03,231.16,232.62,21224
2026-07-14,233.23,234.77,231.92,233.19,21132
2026-07-15,232.1,232.29,232.1,232.22,18841
2026-07-16,234.54,234.54,234.15,234.19,15309
2026-07-17,234.61,234.64,230.97,232.36,16655
2026-07-20,229.21,229.45,227.86,229.01,11824
2026-07-21,228.45,231.99,224.56,228.78,32507
2026-07-22,227.14,227.14,223.94,224.38,6847
2026-07-23,228.23,229.54,226.61,228.09,17194
2026-07-24,230.4,231.78,228.39,230.56,17974
2026-07-27,222.24,225.38,222.24,223.95,7068
2026-07-28,226.45,230.44,225.25,227.67,10735
2026-07-29,233.13,236.9,231.72,233.85,10642
2026-07-30,233.09,233.09,230.22,231.38,9857
2026-07-31,230.92,230.92,229.09,229.58,25963
2026-08-03,230.29,231.51,227.46,229.11,15040
2026-08-04,231.72,232.73,230.42,231.77,25935
2026-08-05,230.14,231.55,228.04,230.41,8370
2026-08-06,235.15,238.04,235.15,236.68,14708
2026-08-07,235.36,236.88,232.08,235.52,15234
2026-08-10,240.28,242.78,237.1,240.67,18032
2026-08-11,242.54,243.88,241.19,242.39,10359
2026-08-12,244.59,247.69,236.19,243.75,9676
2026-08-13,246.39,247.28,245.18,246.27,6895
2026-08-14,239.7,245.25,235.7,239.25,15061
2026-08-17,241.67,241.67,239.06,239.47,20539
2026-08-18,239.54,242.86,237.27,240.48,15727
2026-08-19,241.0,244.14,234.63,238.09,24616
2026-08-20,242.59,242.97,241.95,242.43,13522
2026-08-21,238.59,240.87,236.14,238.5,32849
